frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,4.1e-05,0.112417,1.53208,0.429209,0.000291,2.07404
1,4.2e-05,0.107291,1.50067,0.410208,0.000209,2.01842
2,8.3e-05,0.104708,1.53571,3.18354,0.000959,4.825
3,4.2e-05,0.121041,1.56379,0.397333,0,2.08221
4,4.2e-05,0.103916,1.47308,0.400041,0.000417,1.9775
5,4.1e-05,0.099209,1.32662,0.37375,0.000208,1.79983
6,0,0.087875,1.35804,0.382542,0.000208,1.82867
7,4.2e-05,0.086833,1.35154,0.415167,0.000125,1.85371
8,4.1e-05,0.08775,1.4295,1.15637,0.000375,2.67404
9,0,0.113,1.50417,0.38075,8.4e-05,1.998
10,4.1e-05,0.085875,1.43217,0.375083,8.4e-05,1.89325
11,4.1e-05,0.08425,1.37467,0.393917,4.1e-05,1.85292
12,0,0.084667,1.44138,0.39325,8.3e-05,1.91938
13,0,0.093875,1.35433,0.370375,4.1e-05,1.81862
14,4.2e-05,0.08275,1.30825,0.481333,0.0005,1.87288
15,0,0.0875,1.18892,0.361666,0.000125,1.63821
16,0.000208,0.083417,1.30488,0.355083,0.000167,1.74375
17,0,0.086917,1.34858,0.386417,0.000125,1.82204
18,0,0.096375,1.22458,0.366041,4.2e-05,1.68704
19,4.1e-05,0.084959,1.27775,0.374875,8.3e-05,1.73771
20,4.2e-05,0.082791,1.127,0.455625,0.000167,1.66562
21,4.1e-05,0.122209,1.18013,0.392916,0.000167,1.69546
22,4.2e-05,0.103208,1.29983,0.39475,0.000209,1.79804
23,4.1e-05,0.094834,1.1455,0.3655,0.000125,1.606
24,0,0.084,1.12987,0.358209,4.1e-05,1.57212
25,0,0.080458,1.11987,0.374709,0.000666,1.57571
26,0,0.106875,1.09567,0.4705,0.000125,1.67317
27,0,0.106666,1.27612,0.394209,0.000208,1.77721
28,4.2e-05,0.101875,1.12329,0.362792,0.000292,1.58829
29,0,0.089834,1.10904,0.354584,4.1e-05,1.5535
30,4.2e-05,0.0825,1.3615,0.38025,0.0005,1.82479
31,0,0.106166,1.10558,0.381458,0.000125,1.59333
32,4.1e-05,0.095917,1.23804,0.474666,4.2e-05,1.80871
33,4.2e-05,0.109208,1.161,0.367542,4.2e-05,1.63783
34,0,0.089208,1.11083,0.362333,0.000167,1.56254
35,4.1e-05,0.084834,1.10625,0.357458,0.000458,1.54904
36,0.00025,0.114708,1.13221,0.35925,0,1.60642
37,4.2e-05,0.086833,1.23338,0.379042,0,1.69929
38,0,0.098541,1.12067,0.458917,0.000166,1.67829
39,4.2e-05,0.088708,1.13608,0.36775,0.000125,1.59271
40,0,0.088791,1.11321,0.393458,0.000375,1.59583
41,0,0.109291,1.12083,0.358625,4.1e-05,1.58879
42,0,0.080875,1.21704,0.383083,8.3e-05,1.68108
43,0,0.094041,1.11825,0.359334,0.000291,1.57192
44,0,0.082666,1.10163,0.473625,0.000125,1.65804
45,4.2e-05,0.084083,1.13396,0.363541,8.4e-05,1.58171
46,4.1e-05,0.085875,1.26958,0.359625,4.1e-05,1.71517
47,0,0.084417,1.212,0.437916,0.000167,1.7345
48,0,0.105542,1.18442,0.397625,0.000125,1.68771
49,0,0.087916,1.17092,0.37275,4.2e-05,1.63163
50,4.2e-05,0.087625,1.45154,0.462958,0.000458,2.00263
51,0,0.099292,1.19817,0.425375,4.2e-05,1.72287
52,4.2e-05,0.114291,1.13879,0.367625,4.2e-05,1.62079
53,0,0.084458,1.10358,0.357333,4.2e-05,1.54542
54,4.1e-05,0.087875,1.09792,0.361,0.000167,1.547
55,0,0.082917,1.10471,0.357667,0.000166,1.54546
56,4.1e-05,0.079625,1.22396,0.453833,4.2e-05,1.7575
57,4.2e-05,0.098,1.27696,0.387708,0.000417,1.76313
58,0,0.105708,1.13996,0.365666,8.4e-05,1.61142
59,0,0.085375,1.108,0.35975,4.1e-05,1.55317
60,0,0.082834,1.11392,0.392875,8.4e-05,1.58971
61,0,0.084625,1.31096,0.380167,4.2e-05,1.77579
62,4.1e-05,0.085875,1.252,0.473875,8.4e-05,1.81187
63,0,0.113542,1.16904,0.37275,0.000292,1.65562
64,0,0.091334,1.10963,0.36425,4.1e-05,1.56525
65,0,0.089167,1.24842,0.417625,0.000417,1.75562
66,4.2e-05,0.100083,1.19033,0.382042,0.000292,1.67279
67,0,0.101292,1.24558,0.381709,0.000125,1.72871
68,0,0.09725,1.12671,0.46,0.000292,1.68425
69,0,0.086583,1.19325,0.361375,8.3e-05,1.64129
70,4.2e-05,0.086625,1.38396,0.400083,0,1.87071
71,4.2e-05,0.091083,1.1045,0.369875,0.000125,1.56563
72,0,0.093958,1.24729,0.414875,0.000458,1.75658
73,0,0.099833,1.13054,0.362458,8.4e-05,1.59292
74,4.2e-05,0.085,1.10137,0.452417,4.1e-05,1.63888
75,0,0.085459,1.17263,0.394791,0.00025,1.65312
76,0,0.087208,1.14712,0.355958,0,1.59029
77,0,0.09425,1.25758,0.380166,8.4e-05,1.73208
78,0,0.093791,1.11367,0.365875,4.2e-05,1.57337
79,0,0.093834,1.11004,0.35775,0.00025,1.56187
80,4.2e-05,0.08275,1.09658,0.4425,8.4e-05,1.62196
81,0,0.099208,1.20392,0.363792,4.1e-05,1.66696
82,4.1e-05,0.084834,1.27412,0.378375,0.000166,1.73754
83,4.2e-05,0.094916,1.13946,0.361416,0,1.59583
84,0,0.082959,1.11079,0.362709,0.000208,1.55667
85,0,0.08075,1.13071,0.387,0.000125,1.59858
86,4.2e-05,0.085291,1.25571,0.448083,4.2e-05,1.78917
87,4.2e-05,0.105417,1.28829,0.385334,0.000166,1.77925
88,4.2e-05,0.1035,1.13275,0.3555,0.000291,1.59208
89,0,0.085042,1.10458,0.350667,8.3e-05,1.54038
90,4.1e-05,0.08175,1.35083,0.394,0.000666,1.82729
91,4.1e-05,0.090875,1.10221,0.352333,8.3e-05,1.54554
92,0,0.079416,1.21958,0.470333,0.000417,1.76975
93,0,0.1095,1.18237,0.361875,4.1e-05,1.65379
94,4.2e-05,0.089333,1.114,0.3655,0.000209,1.56908
95,0,0.090041,1.10721,0.38075,0,1.578
96,0,0.086666,1.22233,0.364916,8.4e-05,1.674
97,0,0.080875,1.20921,0.435833,8.3e-05,1.726
98,0,0.107958,1.14413,0.454792,8.3e-05,1.70696
99,4.1e-05,0.089667,1.15733,0.371292,0.000333,1.61867
100,4.2e-05,0.09025,1.10912,0.366167,0.000666,1.56625
101,0,0.112792,1.11175,0.355916,4.2e-05,1.5805
102,0,0.078084,1.22921,0.391583,0.000292,1.69917
103,4.2e-05,0.09825,1.13421,0.360667,8.3e-05,1.59325
104,0,0.08575,1.09629,0.460375,8.3e-05,1.6425
105,4.2e-05,0.083458,1.16096,0.361167,0.000333,1.60596
106,4.1e-05,0.085125,1.128,0.3565,4.2e-05,1.56971
107,4.2e-05,0.085333,1.20679,0.392,8.3e-05,1.68425
108,0,0.094708,1.14471,0.367334,0.000458,1.60721
109,0,0.082459,1.10867,0.36125,0.000542,1.55292
110,0,0.082542,1.35233,0.486417,4.1e-05,1.92133
111,4.2e-05,0.118875,1.28225,0.393958,0.000292,1.79542
112,0,0.099625,1.258,0.387667,0.000208,1.7455
113,4.2e-05,0.115375,1.16696,0.376667,4.1e-05,1.65908
114,0,0.088958,1.11138,0.361084,0.000166,1.56158
115,0,0.081583,1.09242,0.355625,4.1e-05,1.52967
116,0,0.079917,1.19071,0.452625,0.000209,1.72346
117,0,0.088417,1.24421,0.384917,4.1e-05,1.71758
118,4.2e-05,0.097833,1.15896,0.35975,0,1.61658
119,0,0.084625,1.11163,0.3555,0.000166,1.55192
