frame,input_ms,ui_ms,draw_ms,total_ms
0,0.011,0.04175,1.14437,1.19712
1,0.011542,0.048166,1.08096,1.14067
2,0.012041,0.042792,1.14675,1.20158
3,0.008625,0.047042,3.08688,3.14254
4,0.02075,0.085167,1.21933,1.32525
5,0.0115,0.056542,1.04442,1.11246
6,0.014875,0.050541,1.13167,1.19708
7,0.009375,0.051834,1.11375,1.17496
8,0.013875,0.049667,1.11475,1.17829
9,0.0095,0.048292,1.07288,1.13067
10,0.011125,0.044,1.21283,1.26796
11,0.008708,0.048334,1.49921,1.55625
12,0.011833,0.044042,1.05137,1.10725
13,0.009291,0.05075,1.00188,1.06192
14,0.010041,0.039084,0.989083,1.03821
15,0.007666,0.03725,1.00233,1.04725
16,0.01025,0.036084,0.968958,1.01529
17,0.00825,0.036292,1.02725,1.07179
18,0.010917,0.035333,1.0845,1.13075
19,0.007708,0.034709,0.978958,1.02137
20,0.011209,0.036375,1.00575,1.05333
21,0.008292,0.043667,0.964666,1.01662
22,0.022958,0.042208,1.01992,1.08508
23,0.007833,0.0345,1.00092,1.04325
24,0.009917,0.03525,0.932833,0.978
25,0.00725,0.0335,0.944541,0.985291
26,0.009083,0.0345,0.904875,0.948458
27,0.007167,0.033458,0.893333,0.933958
28,0.008708,0.033458,0.966792,1.00896
29,0.008042,0.038125,0.973667,1.01983
30,0.011375,0.038583,0.904875,0.954833
31,0.007292,0.033958,0.952,0.99325
32,0.009542,0.037041,0.933417,0.98
33,0.006958,0.035792,1.00296,1.04571
34,0.009291,0.037,0.9595,1.00579
35,0.007083,0.033917,0.914333,0.955333
36,0.009125,0.034458,0.936,0.979583
37,0.007583,0.035958,1.00158,1.04513
38,0.010417,0.046292,0.965875,1.02258
39,0.00725,0.036708,0.914667,0.958625
40,0.012458,0.037958,0.965042,1.01546
41,0.007542,0.033875,0.883375,0.924792
42,0.008542,0.034083,0.899834,0.942459
43,0.012292,0.0335,0.877208,0.923
44,0.008625,0.033292,0.886208,0.928125
45,0.009042,0.033333,0.956875,0.99925
46,0.00925,0.039542,0.928,0.976792
47,0.007167,0.036,0.995583,1.03875
48,0.009167,0.034833,0.917042,0.961042
49,0.007458,0.035834,0.875375,0.918667
50,0.00875,0.034083,0.884459,0.927292
51,0.00825,0.033167,0.870041,0.911458
52,0.009459,0.03375,0.882583,0.925792
53,0.007334,0.037333,0.902917,0.947584
54,0.01625,0.035083,0.953834,1.00517
55,0.011209,0.03725,0.949916,0.998375
56,0.011458,0.035333,0.912167,0.958958
57,0.007625,0.0335,0.879709,0.920834
58,0.009417,0.033583,0.879125,0.922125
59,0.00725,0.033333,0.887625,0.928208
60,0.008666,0.033584,0.911416,0.953666
61,0.007166,0.033209,0.912083,0.952458
62,0.009375,0.03325,1.04888,1.0915
63,0.007917,0.037458,1.00629,1.05167
64,0.009625,0.036667,0.946708,0.993
65,0.009167,0.039541,0.901959,0.950667
66,0.009292,0.033583,0.909167,0.952042
67,0.00725,0.033416,0.8775,0.918166
68,0.009084,0.033458,0.907833,0.950375
69,0.007459,0.033416,0.946375,0.98725
70,0.008875,0.034042,0.919208,0.962125
71,0.007042,0.037666,0.948334,0.993042
72,0.009375,0.040542,0.9285,0.978417
73,0.00725,0.033833,0.885834,0.926917
74,0.009042,0.033166,0.932167,0.974375
75,0.007,0.0375,0.885291,0.929791
76,0.008959,0.033041,0.87725,0.91925
77,0.007042,0.033125,1.059,1.09917
78,0.008875,0.033917,0.897416,0.940208
79,0.007125,0.03325,0.925625,0.966
80,0.009167,0.03975,1.01592,1.06483
81,0.007958,0.037625,0.907042,0.952625
82,0.008708,0.034417,0.924542,0.967667
83,0.007042,0.034125,0.871958,0.913125
84,0.009167,0.03325,0.990958,1.03337
85,0.00725,0.034708,0.907709,0.949667
86,0.009333,0.033333,0.906417,0.949083
87,0.007041,0.03325,0.884875,0.925166
88,0.008625,0.037791,0.971459,1.01788
89,0.007458,0.035917,0.875167,0.918542
90,0.00875,0.033833,0.95525,0.997833
91,0.009,0.033917,0.983875,1.02679
92,0.010834,0.034083,0.883875,0.928792
93,0.0075,0.033416,0.883625,0.924541
94,0.008667,0.035708,0.897875,0.94225
95,0.007375,0.033666,0.885917,0.926958
96,0.008584,0.033458,0.9125,0.954542
97,0.007334,0.034666,0.964417,1.00642
98,0.009042,0.035833,0.943625,0.9885
99,0.006917,0.033666,0.959375,0.999958
100,0.011083,0.034333,0.902334,0.94775
101,0.007166,0.033125,0.882084,0.922375
102,0.009292,0.033333,0.896125,0.93875
103,0.006917,0.040625,0.928416,0.975958
104,0.008709,0.033708,0.894083,0.9365
105,0.007167,0.033083,0.95,0.99025
106,0.015083,0.037417,1.11592,1.16842
107,0.009334,0.038208,0.918375,0.965917
108,0.009125,0.034208,0.905542,0.948875
109,0.008,0.033791,0.887959,0.92975
110,0.008667,0.033208,0.924375,0.96625
111,0.006875,0.033042,0.936292,0.976209
112,0.00925,0.034,0.905916,0.949166
113,0.006791,0.033125,0.948417,0.988333
114,0.009708,0.034709,1.02104,1.06546
115,0.00825,0.046084,0.9795,1.03383
116,0.009625,0.035292,0.899625,0.944542
117,0.007083,0.033334,0.901416,0.941833
118,0.018875,0.033833,0.904708,0.957416
119,0.006959,0.033416,0.907375,0.94775
