frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.21217,0.485834,1.38454,0.399625,8.4e-05,3.48225
1,1.26933,0.56125,1.31946,0.475917,0.00025,3.62621
2,1.26121,0.510875,1.14271,0.36975,0.000166,3.28471
3,1.27325,0.494833,1.18317,0.42175,0.000166,3.37317
4,1.246,0.505625,1.14671,0.368875,0.000125,3.26733
5,1.24958,0.4865,1.21913,0.369416,4.2e-05,3.32467
6,1.34171,0.523708,1.13613,0.367375,0.000292,3.36921
7,1.24113,0.493042,1.11879,0.462875,8.4e-05,3.31592
8,1.26671,0.522708,1.21196,0.415583,0.000667,3.41763
9,1.36921,0.513166,1.14521,0.364625,0.000166,3.39237
10,1.24162,0.49675,1.40979,0.376125,8.3e-05,3.52438
11,1.44392,0.507208,1.15237,0.384375,4.2e-05,3.48792
12,1.24833,0.487917,1.11675,0.385083,0.000625,3.23871
13,1.30137,0.496042,1.31021,0.510958,0.000459,3.61904
14,1.27188,0.524042,1.13758,0.369792,0.0005,3.30379
15,1.27504,0.542542,1.13333,0.367208,0.0005,3.31862
16,1.39658,0.512666,1.14354,0.371792,4.1e-05,3.42462
17,1.26483,0.485458,1.113,0.358292,0.000125,3.22171
18,1.26487,0.498292,1.23296,0.38075,8.4e-05,3.37696
19,1.23275,0.503959,1.13662,0.458541,4.2e-05,3.33192
20,1.29046,0.510125,1.14062,0.365208,0.000125,3.30654
21,1.47012,0.53075,1.15562,0.410834,8.3e-05,3.56742
22,1.27687,0.492625,1.15521,0.380458,4.2e-05,3.30521
23,1.25583,0.544417,1.23167,0.38925,0.000333,3.4215
24,1.26404,0.523875,1.14142,0.360791,0.000125,3.29025
25,1.26913,0.511125,1.14558,0.574042,0.000125,3.5
26,1.35658,0.527083,1.16454,0.376958,0.000459,3.42563
27,1.2345,0.492583,1.19717,0.385541,4.2e-05,3.30983
28,1.28396,0.563459,1.18246,0.378042,0.000458,3.40837
29,1.25863,0.50575,1.12075,0.366708,0.000167,3.252
30,1.25383,0.505375,1.4515,0.413084,4.1e-05,3.62383
31,1.25263,0.498209,1.13983,0.506167,0,3.39683
32,1.27462,0.49675,1.1555,0.366875,0,3.29375
33,1.37271,0.549291,1.20825,0.382959,0.00025,3.51346
34,1.32008,0.50875,1.12817,0.360084,8.3e-05,3.31717
35,1.30917,0.492709,1.20021,0.437542,0.000208,3.43983
36,1.273,0.511875,1.17487,0.363417,0.00025,3.32342
37,1.26979,0.487625,1.18425,0.463917,0,3.40558
38,1.38704,0.532167,1.17133,0.37225,0.000209,3.463
39,1.309,0.489541,1.12862,0.362959,0.000125,3.29025
40,1.27012,0.495791,1.26687,0.388542,0.000208,3.42154
41,1.28892,0.506833,1.15429,0.368042,0.000208,3.31829
42,1.26113,0.48875,1.19738,0.369,8.3e-05,3.31633
43,1.38783,0.507459,1.13975,0.563333,0.000542,3.59892
44,1.32121,0.502833,1.13054,0.375458,4.2e-05,3.33008
45,1.38833,0.507541,1.28246,0.399416,0.000167,3.57792
46,1.27825,0.507917,1.14229,0.363292,4.2e-05,3.29179
47,1.29346,0.506542,1.13267,0.376917,0.000417,3.31
48,1.43858,0.513541,1.15463,0.386584,0.000291,3.49363
49,1.31917,0.489584,1.15333,0.565,0.000667,3.52775
50,1.28087,0.57525,1.48329,0.390542,0.000125,3.73008
51,1.29108,0.51075,1.12296,0.362583,0.000417,3.28779
52,1.30525,0.492875,1.17758,0.438375,4.2e-05,3.41412
53,1.30296,0.503417,1.15263,0.366333,0.00025,3.32558
54,1.30888,0.488625,1.16017,0.369208,8.4e-05,3.32696
55,1.37125,0.528084,1.14208,0.466875,0.000417,3.50871
56,1.31812,0.503833,1.137,0.379292,4.1e-05,3.33829
57,1.32954,0.511,1.219,0.421542,0.000167,3.48125
58,1.34167,0.515625,1.15013,0.362083,0.000334,3.36983
59,1.29792,0.506334,1.14396,0.370083,0,3.31829
60,1.42629,0.504417,1.14696,0.372875,4.2e-05,3.45058
61,1.33717,0.491625,1.12267,0.466792,0.000125,3.41838
62,1.33512,0.505792,1.2925,0.422625,0.000167,3.55621
63,1.34421,0.525625,1.14925,0.363375,0.000125,3.38258
64,1.30429,0.506292,1.15075,0.369417,0.000333,3.33108
65,1.4225,0.512833,1.14242,0.389083,0.000292,3.46712
66,1.33758,0.496625,1.15946,0.38475,0,3.37842
67,1.324,0.535417,1.18808,0.477417,0.000333,3.52525
68,1.303,0.515125,1.14746,0.364625,0.000542,3.33075
69,1.32529,0.516917,1.15146,0.41575,0.000417,3.40983
70,1.47392,0.513542,1.42017,0.368291,0.00025,3.77617
71,1.32313,0.489417,1.14433,0.380042,8.3e-05,3.337
72,1.47437,0.515583,1.13862,0.380167,0,3.50875
73,1.30554,0.512708,1.12667,0.478083,4.2e-05,3.42304
74,1.31667,0.516541,1.24946,0.388166,4.2e-05,3.47087
75,1.37117,0.515166,1.16304,0.39825,0.00025,3.44787
76,1.32721,0.500834,1.13862,0.366708,4.2e-05,3.33342
77,1.47767,0.505625,1.13938,0.371709,0,3.49437
78,1.34262,0.486416,1.12871,0.359875,0.000541,3.31817
79,1.35958,0.532542,1.22196,0.476,4.2e-05,3.59013
80,1.33525,0.522041,1.14104,0.362583,0.000125,3.36104
81,1.37013,0.500667,1.14213,0.396125,0.000166,3.40921
82,1.48937,0.50725,1.15162,0.380125,0.000125,3.5285
83,1.34421,0.486125,1.15908,0.395125,0.000583,3.38512
84,1.39488,0.555083,1.158,0.376667,0.000208,3.48483
85,1.34525,0.500542,1.12112,0.46725,0.000167,3.43433
