frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0,0.098167,1.38363,0.438958,0.000334,1.92108
1,4.1e-05,0.09,1.38683,0.388583,0.000208,1.86567
2,4.2e-05,0.088583,1.43,3.24558,0.000458,4.76467
3,4.2e-05,0.113916,1.42637,0.395667,0.000417,1.93642
4,4.2e-05,0.091583,1.39121,0.376791,0.000334,1.85996
5,0,0.08775,1.424,0.394833,0.000375,1.90696
6,0,0.096459,1.33721,0.402583,0.000209,1.83646
7,4.2e-05,0.091083,1.31071,0.392459,0.000333,1.79462
8,0,0.0885,1.29717,1.19413,0.00025,2.58004
9,0,0.096417,1.49133,0.445458,0.000375,2.03358
10,0,0.115042,1.47525,0.391833,0.000375,1.9825
11,0,0.091333,1.33946,0.383375,0.000167,1.81433
12,4.2e-05,0.086666,1.30971,0.379333,0.00025,1.776
13,4.2e-05,0.085,1.51383,0.438042,0.000208,2.03713
14,0,0.104375,1.31787,0.474167,0.000625,1.89704
15,0,0.097417,1.17658,0.3735,0.000208,1.64771
16,0,0.089542,1.17021,0.360417,0.00025,1.62042
17,0,0.082042,1.20213,0.369833,0.000375,1.65437
18,4.2e-05,0.083875,1.23783,0.424625,0.00025,1.74663
19,0,0.095416,1.32754,0.390625,0.000208,1.81379
20,0,0.089792,1.18296,0.497792,0.00025,1.77079
21,0,0.095625,1.15362,0.366583,0.00025,1.61608
22,0,0.087333,1.2035,0.412333,0.000167,1.70333
23,4.2e-05,0.096791,1.29925,0.384625,0.000292,1.781
24,0,0.09375,1.13692,0.383,0.000291,1.61396
25,4.1e-05,0.087417,1.11958,0.369042,0.000167,1.57625
26,0,0.083875,1.10304,0.461709,0.000208,1.64883
27,0,0.086,1.17308,0.392583,0.000209,1.65187
28,4.2e-05,0.08675,1.17754,0.392875,0.00025,1.65746
29,4.2e-05,0.097708,1.14688,0.376833,0.000167,1.62163
30,0,0.091042,1.37421,0.380959,0.000375,1.84658
31,0,0.0915,1.11825,0.369583,0.000292,1.57963
32,0,0.085834,1.15625,0.478666,0.000334,1.72108
33,0,0.091,1.24337,0.43925,0.00025,1.77388
34,4.1e-05,0.11475,1.24279,0.426875,0.000333,1.78479
35,4.2e-05,0.097916,1.13479,0.374792,0.000208,1.60775
36,0,0.085917,1.104,0.362125,0.000291,1.55233
37,0,0.083292,1.12129,0.363833,0.000167,1.56858
38,0,0.082959,1.2205,0.461583,0.000458,1.7655
39,4.2e-05,0.102708,1.18067,0.383416,0.00025,1.66708
40,0,0.090875,1.11904,0.383375,0.000417,1.59371
41,0,0.089334,1.11312,0.378041,0.000125,1.58062
42,4.2e-05,0.0895,1.15021,0.364833,0.000459,1.60504
43,4.1e-05,0.091125,1.22475,0.401917,0.000375,1.71821
44,0,0.102583,1.25129,0.493917,0.000208,1.848
45,4.2e-05,0.093458,1.17054,0.409292,0.000166,1.6735
46,0,0.099917,1.17883,0.388125,0.000209,1.66708
47,0,0.090417,1.16304,0.361959,0.000166,1.61558
48,4.1e-05,0.085042,1.10512,0.408167,0.00025,1.59862
49,0,0.105333,1.21796,0.407875,0.00025,1.73142
50,0,0.095333,1.37987,0.486667,0.000166,1.96204
51,4.1e-05,0.088917,1.15892,0.390041,0.000375,1.63829
52,0,0.090375,1.12933,0.377375,0.00025,1.59733
53,0,0.089541,1.15517,0.4,0.000125,1.64483
54,0,0.093042,1.12567,0.38475,0.000167,1.60363
55,0,0.083875,1.1115,0.375375,0.000209,1.57096
56,0,0.087542,1.20087,0.471541,0.000209,1.76017
57,0,0.111709,1.185,0.394833,0.000167,1.69171
58,4.2e-05,0.090458,1.13696,0.403958,0.000417,1.63183
59,0,0.097541,1.26208,0.394041,0.000625,1.75429
60,0,0.099458,1.13379,0.371125,0.000208,1.60458
61,4.2e-05,0.085208,1.10563,0.384833,0.000167,1.57587
62,4.1e-05,0.09175,1.21196,0.474375,0.00025,1.77838
63,0,0.097708,1.18329,0.418958,0.000292,1.70025
64,0,0.105666,1.19029,0.4015,0.00025,1.69771
65,4.2e-05,0.092375,1.14579,0.365209,0.000166,1.60358
66,0,0.085292,1.11279,0.3655,0.000791,1.56438
67,0,0.086458,1.20583,0.405875,0.000209,1.69837
68,0,0.093459,1.21983,0.461375,0.000292,1.77496
69,4.2e-05,0.1005,1.18221,0.383167,0.000625,1.66654
70,0,0.088792,1.37896,0.372458,0.00025,1.84046
71,0,0.088875,1.11354,0.3775,0.000292,1.58021
72,0,0.096083,1.11779,0.358375,0.000208,1.57246
73,0,0.082541,1.133,0.422792,0.000625,1.63896
74,0,0.1045,1.16996,0.486542,0.000291,1.76129
