frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.319,0.517334,1.31033,0.380792,0.000125,3.52758
1,1.33112,0.519792,1.39829,0.522125,0.00025,3.77158
2,1.48571,0.561291,1.16129,0.376417,0.000666,3.58537
3,1.279,0.519041,1.14958,0.371333,0.00025,3.31921
4,1.31808,0.577,1.169,0.404917,0.000208,3.46921
5,1.24354,0.511333,1.12608,0.379916,0.000209,3.26108
6,1.32646,0.510833,1.16204,0.433208,0.000542,3.43308
7,1.31254,0.534542,1.13608,0.471417,0.000333,3.45492
8,1.27783,0.522041,1.155,0.376875,8.4e-05,3.33183
9,1.38929,0.527417,1.15967,0.40025,0.000417,3.47704
10,1.30125,0.504209,1.40079,0.37325,0.000417,3.57992
11,1.31421,0.508834,1.26487,0.393,4.1e-05,3.48096
12,1.31067,0.506916,1.12179,0.371917,0.000333,3.31162
13,1.32662,0.518125,1.13329,0.509583,0.000292,3.48792
14,1.48925,0.531375,1.18454,0.386875,0.000166,3.59221
15,1.27921,0.501708,1.15046,0.38625,0.000167,3.31779
16,1.287,0.59025,1.24317,0.391041,0.000209,3.51167
17,1.37213,0.504375,1.11867,0.366583,0.000209,3.36196
18,1.33288,0.500291,1.11792,0.402583,0.000167,3.35383
19,1.33587,0.519333,1.15083,0.483209,0.000166,3.48942
20,1.29779,0.510208,1.13729,0.374708,0.000334,3.32033
21,1.35117,0.564875,1.20629,0.429083,0.000167,3.55158
22,1.4305,0.513625,1.18029,0.412834,4.1e-05,3.53729
23,1.31433,0.500416,1.17588,0.422417,0.000125,3.41317
24,1.38187,0.508458,1.13037,0.376417,0.000208,3.39733
25,1.33092,0.5255,1.12992,0.534708,0.000375,3.52142
26,1.42971,0.581791,1.182,0.395834,0.000208,3.58954
27,1.36658,0.507459,1.18246,0.406958,0.000292,3.46375
28,1.327,0.520458,1.27067,0.417042,0.000125,3.53529
29,1.36062,0.511792,1.12587,0.373416,0.000292,3.372
30,1.30917,0.494125,1.41379,0.427708,0.000208,3.645
31,1.41392,0.532292,1.22571,0.462167,0.000166,3.63425
32,1.34875,0.523958,1.13417,0.395792,0.000166,3.40283
33,1.42129,0.527083,1.19742,0.3945,0.000208,3.5405
34,1.344,0.501292,1.16925,0.393083,0.000375,3.408
35,1.34279,0.499875,1.22867,0.442041,0.000209,3.51358
36,1.39667,0.515167,1.12942,0.37475,0.00025,3.41625
37,1.42362,0.525584,1.15796,0.497375,0.00025,3.60479
38,1.55371,0.539625,1.19342,0.381,0.000167,3.66792
39,1.33862,0.493958,1.15083,0.38475,0.000208,3.36837
40,1.35363,0.54325,1.29487,0.408417,0.000208,3.60038
41,1.34833,0.512084,1.13858,0.367375,4.2e-05,3.36642
42,1.35946,0.507167,1.26617,0.426958,0.000292,3.56004
43,1.39004,0.521833,1.139,0.523708,0.000292,3.57488
44,1.33383,0.518833,1.14896,0.368125,4.2e-05,3.36979
45,1.48458,0.563459,1.18521,0.384833,0.000167,3.61825
46,1.35279,0.51225,1.15904,0.39725,0.000334,3.42167
47,1.35104,0.569959,1.25,0.389541,4.2e-05,3.56058
48,1.38013,0.505,1.13237,0.36975,0.00025,3.3875
49,1.39112,0.501209,1.13471,0.509125,0.000333,3.5365
50,1.44808,0.545333,1.41213,0.383958,0.000167,3.78967
51,1.39162,0.539833,1.13725,0.37025,0.000333,3.43929
52,1.47046,0.599833,1.23283,0.389334,0.000166,3.69263
53,1.353,0.503,1.15433,0.39475,0.000125,3.40521
54,1.38621,0.511541,1.28542,0.401917,0.000166,3.58525
55,1.38479,0.5105,1.13042,0.471458,0.00025,3.49742
56,1.38583,0.516458,1.131,0.405084,0.000208,3.43858
57,1.54229,0.542583,1.21458,0.3895,0.000667,3.68962
58,1.36167,0.580875,1.14783,0.371958,8.3e-05,3.46242
59,1.47342,0.572542,1.15746,0.394917,0,3.59833
60,1.36908,0.502958,1.12283,0.398667,0.000208,3.39375
61,1.37179,0.496292,1.24029,0.535959,0.000125,3.64446
62,1.43746,0.5215,1.15383,0.389209,0.000166,3.50217
63,1.41796,0.502,1.13804,0.381083,0.00025,3.43933
64,1.56517,0.525916,1.18271,0.375291,0.000375,3.64946
65,1.38138,0.495041,1.14158,0.370333,0.000208,3.38854
66,1.38683,0.549083,1.19796,0.404,0.00025,3.53812
67,1.36992,0.502083,1.13871,0.445208,0.000667,3.45658
68,1.42467,0.506958,1.22237,0.407917,0.000125,3.56204
69,1.51633,0.520292,1.13879,0.375917,0.000292,3.55163
70,1.39567,0.544542,1.38029,0.371333,0.000208,3.69204
71,1.53408,0.514542,1.17738,0.382125,0.000208,3.60833
72,1.36354,0.509125,1.18971,0.372792,0.000666,3.43583
73,1.50546,0.547875,1.28954,0.508167,4.1e-05,3.85108
74,1.39067,0.519042,1.149,0.389958,0.000333,3.449
75,1.43879,0.501959,1.23754,0.419667,0.000417,3.59837
76,1.50438,0.522583,1.142,0.380583,0.00025,3.54979
77,1.41625,0.534125,1.19825,0.393791,0.000417,3.54283
78,1.55654,0.52375,1.15517,0.378166,0.000209,3.61383
79,1.42375,0.496166,1.1825,0.459167,0.000167,3.56175
80,1.42,0.533708,1.29679,0.412208,0.000125,3.66283
81,1.43217,0.511584,1.13504,0.374792,0.000417,3.454
82,1.38604,0.501417,1.24638,0.409833,0.00025,3.54392
83,1.45575,0.515,1.13912,0.372417,0.000291,3.48258
84,1.39583,0.5045,1.139,0.368125,8.3e-05,3.40754
85,1.60021,0.549083,1.18571,0.474042,0.000208,3.80925
86,1.41308,0.523166,1.15354,0.390875,0.00025,3.48092
87,1.48008,0.569708,1.33142,0.421375,0.000541,3.80313
88,1.51737,0.513958,1.14667,0.374542,0.000208,3.55275
89,1.42442,0.498583,1.27487,0.402708,0.000125,3.60071
90,1.44496,0.512792,1.41446,0.388209,0.000291,3.76071
91,1.47821,0.507541,1.14083,0.513458,0.000375,3.64042
92,1.46467,0.549667,1.176,0.388333,0.00025,3.57892
93,1.44658,0.513709,1.19875,0.380958,0.000167,3.54017
94,1.61667,0.584834,1.22596,0.395708,0.000125,3.82329
95,1.42413,0.518291,1.16254,0.396333,0.000125,3.50142
96,1.41162,0.522708,1.30212,0.429917,0.00025,3.66662
97,1.51737,0.529333,1.19696,0.468584,0.000458,3.71271
98,1.5045,0.562917,1.32262,0.420708,0.000459,3.81121
99,1.51875,0.527833,1.22887,0.378959,0.000375,3.65479
100,1.49933,0.520167,1.36671,0.421709,0.000166,3.80808
101,1.56383,0.559792,1.18512,0.390833,0.00025,3.69983
102,1.444,0.508917,1.20733,0.448708,0.000209,3.60917
103,1.50667,0.517708,1.1835,0.494208,0.0005,3.70258
104,1.46283,0.5115,1.14821,0.383167,0.000292,3.506
105,1.59467,0.573042,1.28388,0.410333,0.000334,3.86225
106,1.56963,0.518583,1.22217,0.38775,0.00025,3.69837
107,1.53558,0.576167,1.19696,0.384625,0.000167,3.6935
108,1.45412,0.510083,1.14183,0.371416,0.000167,3.47763
109,1.44588,0.510208,1.25992,0.507625,0.00025,3.72388
