frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.362125,0.691292,1.71758,0.456625,0.000625,3.22825
1,0.368459,0.683791,1.65625,0.444917,0.000292,3.15371
2,0.359625,0.684125,7.74679,0.469875,0.000292,9.26071
3,0.393042,0.69625,1.92275,0.442541,0.000375,3.45496
4,0.374083,0.68925,1.64787,0.429875,0.000459,3.14154
5,0.333667,0.681167,1.573,0.439625,0.0005,3.02796
6,0.357459,0.685166,1.64975,0.428334,0.000833,3.12154
7,0.357125,0.678166,1.60383,0.452208,0.000625,3.09196
8,0.371709,0.685041,3.21917,0.48975,0.001167,4.76683
9,0.44,0.732,1.45042,0.459167,0.001083,3.08267
10,0.372583,0.70375,1.79729,0.442875,0.000875,3.31738
11,0.356417,0.7,1.54412,0.428375,0.000542,3.02946
12,0.343167,0.688958,1.54838,0.425459,0.000583,3.00654
13,0.349333,0.689334,1.55592,0.435959,0.000458,3.031
14,0.362417,0.686042,1.854,0.428875,0.000916,3.33225
15,0.354959,0.691791,1.72492,0.463083,0.000334,3.23508
16,0.362042,0.688208,1.93667,0.426916,0.000459,3.41429
17,0.355125,0.683917,1.62679,0.438958,0.000458,3.10525
18,0.3445,0.68375,1.76883,0.433834,0.0005,3.23142
19,0.343042,0.681833,1.511,0.429667,0.00025,2.96579
20,0.343208,0.684083,1.57317,0.421958,0.0005,3.02292
21,0.386875,0.686583,1.31133,0.419584,0.000416,2.80479
22,0.354125,0.678417,1.32167,0.404,0.000458,2.75867
23,0.316041,0.674959,1.31404,0.420917,0.000542,2.7265
24,0.352333,0.684,1.31833,0.420875,0.000334,2.77588
25,0.341834,0.677791,1.35075,0.413834,0.000291,2.7845
26,0.342,0.678625,1.48008,0.429375,0.000333,2.93042
27,0.361208,0.678042,1.29229,0.422792,0.000125,2.75446
28,0.338,0.675958,1.32004,0.415916,0.000375,2.75029
29,0.344791,0.677209,1.27246,0.41375,0.000292,2.7085
30,0.33375,0.680708,1.58438,0.423959,0.000291,3.02308
31,0.33925,0.682791,1.39083,0.420291,0.000584,2.83375
32,0.347208,0.67775,1.44458,0.421208,0.0005,2.89125
33,0.354625,0.682875,1.44771,0.548458,0.001625,3.03529
34,0.360375,0.672292,1.30175,0.417958,0.000292,2.75267
35,0.3375,0.677334,1.34196,0.443,0.0005,2.80029
36,0.415083,0.677833,1.29283,0.405208,0.000333,2.79129
37,0.313292,0.668458,1.33325,0.414625,0.000208,2.72983
38,0.342375,0.683917,1.47992,0.423625,0.000375,2.93021
39,0.354458,0.688,1.39546,0.418625,0.000292,2.85683
40,0.358584,0.686833,1.37163,0.457625,0.00025,2.87492
41,0.432334,0.6795,1.3025,0.427208,0.000292,2.84183
42,0.337792,0.678708,1.51325,0.537875,0.000375,3.068
43,0.333292,0.67925,1.28558,0.424583,0.000209,2.72292
44,0.325459,0.678666,1.6005,0.429209,0.000125,3.03396
45,0.355041,0.686792,1.33858,0.415625,0.000209,2.79625
46,0.346542,0.678625,1.337,0.41475,0.000292,2.77721
47,0.340666,0.6765,1.26513,0.41925,0.000292,2.70183
48,0.328708,0.674792,1.28788,0.417125,0.000292,2.70879
49,0.332625,0.677708,1.32604,0.413875,0.00025,2.7505
50,0.336459,0.683416,1.69658,0.423791,0.00025,3.1405
51,0.359709,0.679458,1.70475,0.416583,0.000125,3.16063
52,0.332,0.680625,1.27021,0.426,0.00025,2.70908
53,0.340542,0.688125,1.46633,0.435583,0.000334,2.93092
54,0.371542,0.783416,1.43075,0.422292,0.000208,3.00821
55,0.340458,0.677042,1.429,0.412125,0.000125,2.85875
56,0.337125,0.725458,1.39408,0.446,0.000125,2.90279
57,0.360667,0.682625,1.37404,0.588042,0.0005,3.00588
58,0.3585,0.67675,1.31142,0.429,0.00025,2.77592
59,0.54625,0.694625,1.29396,0.415583,0.000125,2.95054
60,0.773375,0.67775,1.40704,0.413417,0.00025,3.27183
61,0.334292,0.675125,1.49475,0.433292,0.000208,2.93767
62,0.330583,0.673084,1.86954,0.422709,0.000125,3.29604
63,0.344125,0.678208,1.27838,0.411292,0.000208,2.71221
64,0.321042,0.672375,1.44567,0.419667,0,2.85875
65,0.328333,0.681292,1.30038,0.418875,0.000125,2.729
66,0.328791,0.6735,1.32233,0.415,0.000166,2.73979
67,0.327167,0.677125,1.28021,0.406875,0.000208,2.69158
68,0.314042,0.672833,1.86279,0.428833,0.000292,3.27879
69,0.345917,0.680041,1.35925,0.413875,0.000292,2.79937
70,0.333625,0.681875,1.75158,0.414958,0.000167,3.18221
71,0.357208,0.677417,1.32187,0.4215,0.000125,2.77813
72,0.33,0.677916,1.31329,0.422667,0.000125,2.744
73,0.337958,0.678875,1.28317,0.41825,0.00025,2.7185
74,0.340542,0.677166,1.41246,0.423916,4.2e-05,2.85412
75,0.344125,0.678166,1.31996,0.41575,0.000125,2.75813
76,0.441791,0.735417,1.43325,0.431792,0.001333,3.04358
77,0.35075,0.695375,1.35225,0.425375,0.000708,2.82446
78,0.348542,0.690208,1.35387,0.426167,0.000542,2.81933
79,0.357875,0.689083,1.44375,0.432917,0.00075,2.92437
80,0.380292,0.690708,1.71938,0.4405,0.000708,3.23158
81,0.409875,0.6915,1.46675,0.434125,0.00075,3.003
82,0.390458,0.692375,1.47037,0.420667,0.00075,2.97463
83,0.363708,0.687792,1.41288,0.433083,0.000458,2.89792
84,0.361292,0.682875,1.41458,0.427208,0.000709,2.88667
85,0.361709,0.690291,1.39933,0.41125,0.000416,2.863
86,0.343041,0.681542,1.51425,0.423792,0.000541,2.96317
87,0.361625,0.681416,1.35833,0.423625,0.000166,2.82517
88,0.345209,0.682041,1.40533,0.418291,0.000209,2.85108
89,0.345583,0.68375,1.42154,0.422208,0.000583,2.87367
90,0.352041,0.677292,1.591,0.426292,0.000166,3.04679
91,0.344583,0.674917,1.34963,0.423583,0.000458,2.79317
92,0.352291,0.677084,1.48412,0.427375,0.000166,2.94104
