frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.33704,0.148125,2.20983,9.695
1,8.71546,0.141041,4.282,13.1385
2,7.28946,0.145166,2.11646,9.55108
3,8.55513,0.166041,2.26812,10.9893
4,7.17012,0.142709,2.29071,9.60354
5,8.62379,0.142166,2.38187,11.1478
6,7.29717,0.138291,2.08708,9.52254
7,8.59333,0.160542,2.44225,11.1961
8,7.18604,0.147042,2.07262,9.40571
9,8.45258,0.146625,1.88325,10.4825
10,7.64933,0.145375,2.16717,9.96187
11,8.48679,0.138333,1.93712,10.5623
12,7.26663,0.150875,2.01025,9.42775
13,8.4455,0.144833,2.18967,10.78
14,7.32183,0.164333,1.97683,9.463
15,8.43954,0.141583,1.86946,10.4506
16,7.21183,0.140083,1.97988,9.33179
17,8.39971,0.142166,1.96833,10.5102
18,7.09279,0.154833,1.99671,9.24433
19,8.47317,0.144459,2.07654,10.6942
20,7.28642,0.151875,1.8765,9.31479
21,8.56588,0.140666,2.19204,10.8986
22,7.27071,0.163084,1.98708,9.42088
23,8.35308,0.163417,1.95271,10.4692
24,7.20125,0.138167,2.03454,9.37396
25,8.50463,0.145958,1.89304,10.5436
26,7.27292,0.135625,1.90717,9.31571
27,8.38679,0.143875,1.94604,10.4767
28,7.09496,0.146834,2.01692,9.25871
29,8.47871,0.140542,1.87979,10.499
30,7.22479,0.142542,2.33121,9.69854
31,8.29058,0.150167,1.96246,10.4032
32,7.82846,0.172542,1.95687,9.95787
33,8.36333,0.1405,1.89229,10.3961
34,7.21329,0.138875,1.8695,9.22167
35,8.28129,0.143625,1.85583,10.2807
36,7.20479,0.137,2.06004,9.40183
37,8.62925,0.142125,2.25513,11.0265
38,7.13404,0.144625,2.03904,9.31771
39,8.29525,0.141459,1.88462,10.3213
40,7.155,0.136375,1.863,9.15437
41,8.13825,0.172625,1.91558,10.2265
42,7.19075,0.155791,2.08988,9.43642
43,8.41079,0.166834,2.01942,10.597
44,7.02671,0.16425,2.01454,9.2055
45,8.39233,0.147708,2.12754,10.6676
46,7.24392,0.141875,1.8615,9.24729
47,8.21875,0.143875,1.91858,10.2812
48,7.19479,0.160958,2.13112,9.48687
49,8.39058,0.160583,1.86704,10.4182
50,7.19692,0.154291,2.22871,9.57992
51,8.62017,0.143459,1.87675,10.6404
52,7.27225,0.137875,2.20646,9.61658
53,8.38213,0.146,2.14571,10.6738
54,7.11104,0.173083,1.97208,9.25621
55,8.25038,0.141542,1.89162,10.2835
56,7.09087,0.13975,1.86475,9.09538
57,8.19454,0.1405,1.91442,10.2495
58,7.04646,0.142458,1.88367,9.07258
59,8.16808,0.146375,2.18508,10.4995
60,7.0735,0.180708,2.04688,9.30108
61,8.70654,0.151167,1.995,10.8527
62,7.36988,0.146834,2.07904,9.59575
63,8.71738,0.167875,1.99063,10.8759
64,7.49829,0.156417,2.09992,9.75463
65,8.63425,0.14375,2.07542,10.8534
66,7.57479,0.151916,1.84946,9.57617
67,8.18287,0.14275,1.97362,10.2993
68,7.34788,0.159375,2.22662,9.73387
69,8.26233,0.157459,1.97108,10.3909
70,7.10317,0.144083,2.20912,9.45637
71,8.08662,0.135542,2.00833,10.2305
72,7.21863,0.144167,1.94667,9.30946
73,8.19508,0.142584,1.94983,10.2875
74,7.01808,0.145,2.01183,9.17492
75,8.13067,0.142541,1.88921,10.1624
76,7.0535,0.1345,1.89821,9.08621
77,8.15108,0.1355,2.12479,10.4114
78,7.17363,0.143042,1.90992,9.22658
79,8.20133,0.173542,2.00658,10.3815
80,7.00038,0.142334,1.98304,9.12575
81,8.18725,0.139125,1.90046,10.2268
82,7.11283,0.135709,2.00692,9.25546
83,8.2135,0.144792,1.90596,10.2643
84,7.18508,0.13825,1.95525,9.27858
85,8.20383,0.138917,1.96962,10.3124
86,7.42687,0.163292,2.08708,9.67725
87,8.15408,0.150334,1.89567,10.2001
88,7.10708,0.147,2.01433,9.26842
89,8.19412,0.164292,2.09196,10.4504
90,7.29488,0.144083,2.47763,9.91658
91,8.79917,0.146458,2.26725,11.2129
92,7.44562,0.141833,1.88371,9.47117
93,8.13712,0.136292,1.87958,10.153
94,7.03625,0.134125,2.10217,9.27254
95,8.3675,0.156833,1.99388,10.5182
96,7.01229,0.147167,2.13383,9.29329
97,8.39738,0.189209,1.88883,10.4754
98,7.16263,0.155916,1.89529,9.21383
99,8.29658,0.143791,1.97921,10.4196
100,7.18408,0.146083,2.15179,9.48196
101,8.52683,0.203667,2.05454,10.785
102,7.26671,0.187416,2.02058,9.47471
103,8.42417,0.161125,1.99808,10.5834
104,7.4615,0.153,1.99708,9.61158
105,8.82537,0.168834,2.11229,11.1065
106,7.58367,0.170167,2.26329,10.0171
107,8.63379,0.1525,1.97758,10.7639
108,7.38342,0.146583,1.90996,9.43996
109,8.57725,0.161042,2.02946,10.7677
110,7.04929,0.143875,2.38187,9.57504
111,8.25425,0.1455,2.01504,10.4148
112,7.211,0.170875,1.99337,9.37525
113,8.09196,0.148958,1.88971,10.1306
114,7.39658,0.148667,1.96562,9.51088
115,8.20642,0.15425,2.07008,10.4307
116,7.12679,0.147834,1.90992,9.18454
117,8.09538,0.144709,2.02442,10.2645
118,7.15308,0.16925,1.95475,9.27708
119,8.0305,0.138875,1.92179,10.0912
120,7.17754,0.140375,1.98362,9.30154
121,8.13821,0.160084,2.0575,10.3558
122,7.28471,0.141167,2.11858,9.54446
123,8.12825,0.135208,2.03329,10.2967
124,7.26846,0.158667,1.91225,9.33938
125,8.70696,0.14075,1.89613,10.7438
126,7.10862,0.143292,2.02154,9.27346
127,8.16204,0.141875,1.88183,10.1858
128,7.20662,0.141209,1.87417,9.222
129,8.20533,0.143416,2.01246,10.3612
130,7.09371,0.146209,2.23758,9.4775
131,8.21442,0.146459,1.96954,10.3304
