frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0,0.113709,1.57308,0.398333,0.0005,2.08562
1,0,0.098542,1.71188,0.390167,0.000416,2.201
2,0,0.096125,1.65758,3.30488,0.000584,5.05917
3,4.1e-05,0.13125,1.76908,0.435416,0.000292,2.33608
4,0,0.093417,1.47975,0.465708,0.00025,2.03912
5,0,0.102333,1.46158,0.396,4.1e-05,1.95996
6,0,0.092417,1.37946,0.393709,0.00025,1.86583
7,4.2e-05,0.090833,1.3825,0.422583,0.000417,1.89637
8,0,0.159083,1.46708,2.08225,0.000875,3.70929
9,4.1e-05,0.154917,1.32896,0.401584,0.00075,1.88625
10,4.1e-05,0.110125,1.4815,0.43775,0.001292,2.03071
11,0.000167,0.168708,1.44383,0.407375,0.000458,2.02054
12,0.000167,0.100667,1.53087,0.4355,0.000375,2.06758
13,0,0.118833,1.40321,0.403916,0.000167,1.92613
14,0,0.092625,1.34387,0.503042,0.000125,1.93967
15,4.2e-05,0.099333,1.62938,0.40025,0.000375,2.12938
16,0,0.09975,1.59046,0.410083,0.000292,2.10058
17,4.2e-05,0.103167,1.39617,0.402292,0.000208,1.90187
18,4.1e-05,0.094125,1.33842,0.376083,8.4e-05,1.80875
19,0,0.085083,1.50408,0.381833,8.3e-05,1.97108
20,0,0.093584,1.28867,0.514417,0.000167,1.89683
21,0,0.103709,1.39779,0.384125,0.000292,1.88592
22,4.1e-05,0.104709,1.18029,0.3685,0.000417,1.65396
23,0,0.095917,1.14104,0.364541,0.002,1.6035
24,0,0.138959,1.17004,0.3675,0.000209,1.67671
25,0,0.088791,1.18779,0.430458,0.00025,1.70729
26,0,0.101209,1.18788,0.48225,0.000166,1.7715
27,4.2e-05,0.099792,1.14579,0.355709,0.000208,1.60154
28,0,0.090875,1.108,0.348292,0.000541,1.54771
29,0,0.086084,1.29196,0.372625,0.000167,1.75083
30,0,0.090041,1.56408,0.404375,0.000166,2.05867
31,0.000125,0.102084,1.19454,0.355084,0.000125,1.65196
32,4.2e-05,0.087666,1.13842,0.458875,8.3e-05,1.68508
33,0,0.088125,1.16204,0.364125,0.000166,1.61446
34,0,0.095833,1.26329,0.375125,4.1e-05,1.73429
35,4.2e-05,0.095083,1.31971,0.417208,0.000125,1.83217
36,0,0.103,1.18,0.3645,0.000209,1.64771
37,0,0.089791,1.11804,0.347958,4.2e-05,1.55583
38,0,0.083458,1.11825,0.453458,0.000584,1.65575
39,0,0.113375,1.18842,0.374042,0.000375,1.67621
40,8.3e-05,0.1055,1.29346,0.389958,4.2e-05,1.78904
41,8.3e-05,0.112292,1.24204,0.361625,0.000292,1.71633
42,0,0.09525,1.14246,0.345875,0.000125,1.58371
43,0,0.084292,1.10525,0.367375,0.000916,1.55783
44,0,0.111917,1.16987,0.448791,0.000209,1.73079
45,0,0.097458,1.32729,0.421,0.000333,1.84608
46,0.000125,0.1045,1.18437,0.359917,0.000208,1.64912
47,0.000166,0.087959,1.14312,0.350416,0.000542,1.58221
48,4.2e-05,0.087291,1.12042,0.380708,0.000375,1.58883
49,4.2e-05,0.11575,1.20079,0.374667,4.2e-05,1.69129
50,0,0.088458,1.61462,0.467042,0.000208,2.17033
51,8.3e-05,0.108167,1.20825,0.3665,0.000292,1.68329
52,0,0.089916,1.14529,0.358042,0.000166,1.59342
53,8.4e-05,0.091,1.12875,0.377166,0.000167,1.59717
54,0,0.110542,1.152,0.377,0.000292,1.63983
55,0.000125,0.106834,1.29262,0.376083,0.000208,1.77588
56,8.3e-05,0.100333,1.18463,0.462125,0.000209,1.74737
57,0,0.087042,1.11512,0.353458,0.000333,1.55596
58,0,0.087208,1.15517,0.368291,8.4e-05,1.61075
59,0,0.094458,1.22362,0.394875,0.000208,1.71317
60,4.1e-05,0.104417,1.30021,0.534417,0.00025,1.93933
61,0.000125,0.1035,1.17112,0.350542,0.000291,1.62558
62,0,0.086042,1.11596,0.496958,0.00025,1.69921
63,0,0.087375,1.16529,0.380542,0.000167,1.63338
64,0,0.097209,1.16025,0.428208,0.000125,1.68579
65,0,0.104,1.19221,0.363958,0.000292,1.66046
66,0.000125,0.098333,1.10958,0.355542,4.2e-05,1.56363
67,0,0.083667,1.11763,0.347833,8.4e-05,1.54921
68,0,0.081667,1.13125,0.509333,0.000209,1.72246
69,0,0.091958,1.16392,0.413958,0.000125,1.66996
70,0,0.103792,1.55113,0.399583,4.2e-05,2.05454
71,0.000209,0.109125,1.16179,0.354084,0.000208,1.62542
72,4.2e-05,0.092375,1.19454,0.351667,0.000167,1.63879
73,0,0.088042,1.165,0.363667,0.000208,1.61692
74,0,0.089292,1.15196,0.469208,0.000375,1.71083
75,0,0.100083,1.20087,0.384625,4.2e-05,1.68562
76,4.1e-05,0.09675,1.16046,0.354833,0.000375,1.61246
77,0,0.084875,1.11358,0.342958,4.2e-05,1.54146
78,0,0.081791,1.14917,0.442292,0.000166,1.67342
79,0,0.093666,1.20958,0.412791,0.000125,1.71617
80,8.3e-05,0.101208,1.28183,0.486666,0.000125,1.86992
