frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,4.2e-05,0.103416,1.38083,0.381041,0.000209,1.86554
1,4.2e-05,0.089708,1.43454,0.415083,0.00025,1.93962
2,4.2e-05,0.089542,1.49875,3.04958,0.000333,4.63825
3,0,0.113541,1.42687,0.395042,0.000417,1.93588
4,0,0.087917,1.36458,0.363167,0.00025,1.81592
5,0,0.084708,1.45263,0.3865,0.000208,1.92404
6,0,0.095792,1.36096,0.380042,0.000291,1.83708
7,4.2e-05,0.0885,1.33617,0.373959,0.000208,1.79888
8,0,0.086917,1.407,1.26458,4.2e-05,2.75854
9,4.2e-05,0.093,1.47546,0.412833,0.000417,1.98175
10,0,0.099125,1.55829,0.372875,0.000208,2.0305
11,0,0.086417,1.3025,0.361542,0.000208,1.75067
12,0,0.081959,1.32625,0.363416,0.000542,1.77217
13,0,0.079458,1.3145,0.400792,0.000125,1.79487
14,0,0.091625,1.47279,0.465375,0.000583,2.03037
15,4.2e-05,0.105875,1.31367,0.358167,0.000375,1.77812
16,0,0.088125,1.14533,0.375292,0.000583,1.60933
17,0,0.109667,1.19246,0.349209,0.000166,1.6515
18,4.2e-05,0.080041,1.27321,0.3845,0.000166,1.73796
19,0,0.101041,1.25375,0.352625,0.000167,1.70758
20,0,0.0845,1.11654,0.448708,0.000125,1.64987
21,4.1e-05,0.085375,1.16587,0.381625,0.000167,1.63308
22,0,0.084709,1.12996,0.343583,8.4e-05,1.55833
23,0,0.078916,1.26704,0.42775,0.000417,1.77412
24,4.1e-05,0.110917,1.23683,0.364459,0.000625,1.71287
25,0,0.088583,1.12946,0.352542,0.00025,1.57083
26,0,0.084708,1.12696,0.465583,0.00025,1.6775
27,0,0.090125,1.16446,0.355833,0.000125,1.61054
28,4.2e-05,0.085833,1.17075,0.409292,0.001,1.66692
29,4.2e-05,0.151625,1.16796,0.35375,0.000125,1.6735
30,4.2e-05,0.08325,1.38908,0.357125,0.000167,1.82967
31,0,0.081125,1.15888,0.371625,8.3e-05,1.61171
32,4.2e-05,0.084416,1.11417,0.447417,0,1.64604
33,0,0.087417,1.20629,0.424542,0.001375,1.71962
34,0,0.165792,1.23,0.360041,0.000125,1.75596
35,4.1e-05,0.089,1.12571,0.346291,0.000167,1.56121
36,0,0.081042,1.166,0.359333,0.000167,1.60654
37,0,0.083042,1.12508,0.344042,0.000166,1.55233
38,0,0.079542,1.17433,0.502375,0.000334,1.75658
39,4.2e-05,0.119083,1.31925,0.372708,0.000209,1.81129
40,4.2e-05,0.094625,1.14071,0.352708,0.000125,1.58821
41,0,0.089458,1.18258,0.353208,0.000167,1.62542
42,0,0.082625,1.12071,0.352084,8.3e-05,1.5555
43,4.1e-05,0.0785,1.18571,0.402541,8.4e-05,1.66688
44,0,0.09475,1.14813,0.437458,0.000208,1.68054
45,4.2e-05,0.091958,1.14962,0.349917,0.000167,1.59171
46,0,0.084584,1.12662,0.367916,8.4e-05,1.57921
47,0,0.084042,1.08613,0.344416,8.4e-05,1.51467
48,0,0.078625,1.14792,0.378708,8.3e-05,1.60533
49,4.2e-05,0.106083,1.31646,0.370875,0.000333,1.79379
50,0,0.089667,1.39663,0.4525,0.000167,1.93896
51,0,0.08725,1.15792,0.362583,0.000833,1.60858
52,4.2e-05,0.105208,1.15829,0.387083,0.000125,1.65075
53,0,0.081875,1.24129,0.38775,0.000125,1.71104
54,4.1e-05,0.092042,1.11613,0.360208,4.2e-05,1.56846
55,0,0.081333,1.12125,0.345417,8.3e-05,1.54808
56,0,0.079375,1.10408,0.441417,4.1e-05,1.62492
57,4.2e-05,0.107708,1.15096,0.350542,4.2e-05,1.60929
58,0,0.082,1.14842,0.401209,0.000166,1.63179
59,4.1e-05,0.101792,1.2445,0.365875,0.000125,1.71233
60,0,0.0895,1.13862,0.356125,0.000125,1.58438
61,0,0.083708,1.11896,0.348042,0.000167,1.55088
62,4.2e-05,0.08025,1.12996,0.464084,0.000125,1.67446
63,4.2e-05,0.091167,1.16383,0.421625,0.0005,1.67717
64,0,0.09825,1.38908,0.374667,0.001291,1.86329
65,0,0.097208,1.15229,0.3545,8.3e-05,1.60408
66,0,0.081833,1.11279,0.350125,0.000417,1.54517
67,0,0.116958,1.12946,0.354458,0.000167,1.60104
68,4.2e-05,0.078166,1.11808,0.517458,0,1.71375
69,4.2e-05,0.097125,1.27496,0.367833,0.00025,1.74021
70,0,0.091875,1.3855,0.352625,0.000125,1.83013
71,0,0.084375,1.12546,0.350042,8.3e-05,1.55996
72,0,0.080583,1.12163,0.346333,0.000167,1.54871
73,0,0.081042,1.1575,0.417083,0.000125,1.65575
74,4.2e-05,0.093916,1.25142,0.444542,0.000208,1.79012
75,0,0.104667,1.16567,0.350792,0.000375,1.6215
76,0,0.084834,1.12738,0.370708,0.000917,1.58383
77,0,0.094916,1.11092,0.34825,0.000125,1.55421
78,4.2e-05,0.080208,1.10592,0.404083,4.2e-05,1.59029
79,4.1e-05,0.088084,1.27008,0.365667,4.1e-05,1.72392
80,0,0.09025,1.14229,0.448792,0.000125,1.68146
81,0,0.086542,1.15971,0.357708,0.000125,1.60408
82,4.2e-05,0.083375,1.16587,0.349958,0,1.59925
83,0,0.086125,1.12367,0.406917,0.000167,1.61688
84,4.2e-05,0.158875,1.29033,0.378959,8.3e-05,1.82829
85,4.1e-05,0.091209,1.14208,0.362583,8.4e-05,1.596
86,0,0.0825,1.11425,0.436833,4.2e-05,1.63363
87,4.2e-05,0.091458,1.20604,0.356291,0.00025,1.65408
88,0,0.085458,1.11738,0.39725,0.000125,1.60021
89,0,0.11025,1.29229,0.373333,0.000208,1.77608
90,0,0.091625,1.38592,0.367417,0.000208,1.84517
91,0,0.084042,1.12521,0.355792,0,1.56504
92,0,0.079833,1.19762,0.438042,4.1e-05,1.71554
93,4.2e-05,0.088125,1.15767,0.400291,8.4e-05,1.64621
94,0,0.096875,1.31567,0.369834,8.3e-05,1.78246
95,0,0.091959,1.12433,0.352125,8.3e-05,1.5685
96,0,0.08175,1.11108,0.355209,0.00075,1.54879
97,0,0.112542,1.13617,0.352,0.000209,1.60092
98,0,0.077042,1.10083,0.477667,8.3e-05,1.65562
99,0,0.092333,1.39771,0.36875,0.000125,1.85892
100,0,0.093625,1.19033,0.3615,4.2e-05,1.6455
101,0,0.085375,1.122,0.379375,8.3e-05,1.58683
102,0,0.087042,1.12575,0.355,8.3e-05,1.56787
103,0,0.081584,1.11317,0.399167,0.000167,1.59408
104,0,0.098667,1.22687,0.587792,0.000416,1.91375
105,0,0.106583,1.1785,0.357,8.4e-05,1.64217
106,4.2e-05,0.085666,1.09058,0.349458,4.2e-05,1.52579
107,0,0.087125,1.15908,0.345958,0.000542,1.59271
108,0,0.0795,1.08137,0.371833,0.000167,1.53287
109,4.1e-05,0.09025,1.291,0.381375,0.000125,1.76279
