frame,input_ms,ui_ms,draw_ms,total_ms
0,0.010666,0.0385,0.992542,1.04171
1,0.008875,0.03925,1.14121,1.18933
2,0.01025,0.037625,1.01721,1.06508
3,0.007375,0.035458,2.71775,2.76058
4,0.015584,0.074083,1.13517,1.22483
5,0.007916,0.044792,1.07142,1.12413
6,0.010917,0.041166,0.990834,1.04292
7,0.007708,0.035917,1.02129,1.06492
8,0.010833,0.052958,1.04996,1.11375
9,0.008625,0.035875,0.950167,0.994667
10,0.010667,0.03425,0.996458,1.04137
11,0.008083,0.035334,1.45033,1.49375
12,0.011375,0.052083,1.0075,1.07096
13,0.007958,0.042125,1.03921,1.08929
14,0.009833,0.039167,1.01696,1.06596
15,0.007375,0.037458,1.04671,1.09154
16,0.01,0.0365,0.993125,1.03963
17,0.007333,0.0365,1.03333,1.07717
18,0.009208,0.034584,1.21825,1.26204
19,0.007459,0.046,1.09838,1.15183
20,0.009625,0.045875,1.07721,1.13271
21,0.007292,0.03975,0.946625,0.993667
22,0.014084,0.037125,0.970291,1.0215
23,0.007292,0.035041,1.11679,1.15912
24,0.009166,0.036125,0.946792,0.992083
25,0.007042,0.034333,1.02046,1.06183
26,0.011833,0.036584,0.993208,1.04163
27,0.007375,0.040625,0.94625,0.99425
28,0.00875,0.035167,0.940167,0.984084
29,0.007,0.034916,0.920292,0.962208
30,0.009084,0.038,0.911041,0.958125
31,0.00725,0.037084,1.04496,1.08929
32,0.009125,0.035625,1.05392,1.09867
33,0.007708,0.038459,1.19571,1.24188
34,0.0105,0.049542,1.04675,1.10679
35,0.0085,0.061791,1.079,1.14929
36,0.009375,0.043042,1.02767,1.08008
37,0.007167,0.038375,0.898917,0.944459
38,0.009541,0.035542,0.968292,1.01337
39,0.007125,0.041834,0.907833,0.956792
40,0.008583,0.034625,1.04508,1.08829
41,0.006875,0.034292,0.927833,0.969
42,0.009,0.036125,0.977625,1.02275
43,0.010667,0.040458,0.932875,0.984
44,0.00925,0.036459,0.909958,0.955667
45,0.00875,0.035375,0.922958,0.967083
46,0.008625,0.034667,0.91575,0.959042
47,0.006875,0.033917,1.06967,1.11046
48,0.009084,0.0355,0.908291,0.952875
49,0.008083,0.035084,0.987458,1.03062
50,0.009584,0.049291,1.06683,1.12571
51,0.007959,0.048458,0.992875,1.04929
52,0.009792,0.037958,0.932167,0.979917
53,0.007167,0.03525,0.982291,1.02471
54,0.012291,0.03525,0.914042,0.961583
55,0.007584,0.0345,1.04954,1.09163
56,0.009375,0.035833,0.925875,0.971083
57,0.006958,0.037958,0.940542,0.985458
58,0.00925,0.034291,1.02412,1.06767
59,0.007583,0.047834,0.952166,1.00758
60,0.009667,0.03625,0.931917,0.977834
61,0.006792,0.033958,0.938125,0.978875
62,0.009041,0.0375,1.04346,1.09
63,0.006917,0.034416,0.942459,0.983792
64,0.009083,0.034167,0.92825,0.9715
65,0.007,0.033958,0.96775,1.00871
66,0.00875,0.033875,0.991875,1.0345
67,0.009208,0.044792,1.01154,1.06554
68,0.009416,0.039125,0.946917,0.995458
69,0.007167,0.036667,1.01513,1.05896
70,0.010083,0.037667,0.946292,0.994042
71,0.006959,0.034791,0.940667,0.982417
72,0.0085,0.033375,0.907334,0.949209
73,0.007458,0.036917,0.95825,1.00263
74,0.009792,0.034625,0.9435,0.987917
75,0.007416,0.035125,1.02988,1.07242
76,0.012083,0.040125,1.02354,1.07575
77,0.007459,0.035125,1.03267,1.07525
78,0.008625,0.033959,0.910083,0.952667
79,0.006709,0.033,0.919833,0.959542
80,0.008375,0.046375,0.932708,0.987458
81,0.006875,0.03325,0.961,1.00113
82,0.008291,0.037375,1.03458,1.08025
83,0.0075,0.039,0.956833,1.00333
84,0.008834,0.034458,1.02117,1.06446
85,0.006834,0.033958,0.91375,0.954542
86,0.008833,0.03325,0.920792,0.962875
87,0.006708,0.032917,0.897583,0.937208
88,0.00825,0.032959,0.908291,0.9495
89,0.006708,0.032709,0.992625,1.03204
90,0.008541,0.033375,0.995834,1.03775
91,0.007166,0.034417,1.08892,1.1305
92,0.010125,0.0385,1.03462,1.08325
93,0.007,0.037708,0.947542,0.99225
94,0.009292,0.038875,0.925458,0.973625
95,0.00675,0.033375,0.905083,0.945208
96,0.008542,0.033041,0.918042,0.959625
97,0.006875,0.033417,0.90275,0.943042
98,0.0085,0.033042,0.9065,0.948042
99,0.006708,0.032917,1.04042,1.08004
100,0.008833,0.036125,0.98425,1.02921
101,0.00675,0.034375,0.920625,0.96175
102,0.008666,0.03425,0.907917,0.950833
103,0.006667,0.033333,0.908,0.948
104,0.008542,0.033167,0.914166,0.955875
105,0.006583,0.033334,0.9255,0.965417
106,0.008459,0.033083,0.99775,1.03929
107,0.006916,0.033042,0.911833,0.951791
108,0.010375,0.036083,0.972667,1.01913
109,0.006834,0.03925,0.95175,0.997834
110,0.008541,0.040542,0.970458,1.01954
111,0.00675,0.032917,0.9155,0.955167
112,0.008541,0.032834,0.899208,0.940583
113,0.006792,0.032958,1.00854,1.04829
114,0.008459,0.033083,0.932583,0.974125
115,0.006666,0.032959,0.913083,0.952708
116,0.0085,0.032708,0.955292,0.9965
117,0.007333,0.050542,0.930792,0.988667
118,0.012667,0.033541,0.924084,0.970292
119,0.006792,0.033625,0.925125,0.965542
