frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.69879,0.121416,2.08008,4.90029
1,3.03442,0.11925,2.76333,5.917
2,2.81875,0.127459,2.21954,5.16575
3,3.02763,0.122791,1.99925,5.14967
4,2.71171,0.139125,2.16975,5.02058
5,2.97608,0.120708,2.16812,5.26492
6,2.73171,0.117416,1.94879,4.79792
7,3.09425,0.1215,5.45225,8.668
8,2.61833,0.112125,2.10588,4.83633
9,2.81862,0.111542,1.88667,4.81683
10,2.75342,0.123,2.29329,5.16971
11,2.82146,0.103167,1.98075,4.90538
12,2.71917,0.109708,1.92633,4.75521
13,2.89325,0.120125,5.18133,8.19471
14,2.813,0.139416,1.635,4.58742
15,2.86817,0.135708,1.67446,4.67833
16,2.68079,0.110292,1.93721,4.72829
17,2.85067,0.115167,1.87733,4.84317
18,2.79229,0.152375,1.91837,4.86304
19,2.91017,0.108417,1.92725,4.94583
20,2.78867,0.122625,1.69367,4.60496
21,2.85379,0.115541,1.71162,4.68096
22,2.75271,0.101459,1.64475,4.49892
23,2.79042,0.109042,1.74192,4.64138
24,2.71275,0.10675,1.6375,4.457
25,2.83542,0.121084,9.32171,12.2782
26,2.5745,0.139709,1.61587,4.33008
27,2.89025,0.1325,1.82571,4.84846
28,2.67892,0.11225,1.60912,4.40029
29,2.92792,0.115792,1.63896,4.68267
30,2.69192,0.097291,1.96329,4.7525
31,3.03621,0.113666,1.859,5.00887
32,2.64929,0.117583,1.75725,4.52412
33,2.99825,0.116,1.66267,4.77692
34,2.64983,0.100834,1.83554,4.58621
35,2.93654,0.10925,1.63567,4.68146
36,2.83937,0.112708,1.88258,4.83467
37,2.86054,0.096167,1.88837,4.84508
38,2.74987,0.111667,1.64458,4.50612
39,2.915,0.152042,1.65554,4.72258
40,2.80471,0.107041,1.66383,4.57558
41,2.83971,0.097125,1.82183,4.75867
42,2.66317,0.109042,1.61221,4.38442
43,2.83167,0.109583,4.79038,7.73163
44,2.58992,0.115583,1.80504,4.51054
45,2.92996,0.108042,1.653,4.691
46,2.61717,0.105042,1.77667,4.49887
47,2.80471,0.10225,1.67479,4.58175
48,2.73129,0.117,1.80425,4.65254
49,2.89867,0.110417,1.78729,4.79638
50,2.77237,0.11425,1.98883,4.87546
51,2.85317,0.114917,1.81483,4.78292
52,2.66679,0.109583,1.65783,4.43421
53,2.88383,0.094541,1.86867,4.84704
54,2.62508,0.114333,1.64679,4.38621
55,2.85787,0.120791,1.81579,4.79446
56,2.61642,0.103375,1.67088,4.39067
57,2.96996,0.112584,1.69,4.77254
58,2.61612,0.098959,1.70321,4.41829
59,2.95642,0.113,1.67621,4.74563
60,2.61813,0.104291,1.69487,4.41729
61,2.929,0.106375,1.80083,4.83621
62,2.63963,0.112083,1.784,4.53571
63,2.88992,0.106916,1.65204,4.64888
64,2.66379,0.118709,1.74817,4.53067
65,2.83921,0.099667,1.6395,4.57838
66,2.72112,0.118292,1.83142,4.67083
67,2.82167,0.104583,1.7365,4.66275
68,2.71142,0.106417,1.68154,4.49937
69,2.77738,0.094,1.70158,4.57296
70,2.70167,0.108583,1.96392,4.77417
71,2.79675,0.097,1.84771,4.74146
72,2.63746,0.106958,1.77358,4.518
73,2.91658,0.137667,1.73621,4.79046
74,2.60325,0.097875,1.63808,4.33921
75,2.89363,0.124416,2.41433,5.43238
76,2.66288,0.121583,1.66817,4.45263
77,2.91242,0.108459,1.67512,4.696
78,2.64717,0.095792,1.98546,4.72842
79,2.85867,0.1095,1.65688,4.62504
80,2.56438,0.095709,1.86779,4.52787
81,2.84679,0.105541,1.64258,4.59492
82,2.72525,0.100875,1.67046,4.49658
83,2.85492,0.091958,1.65196,4.59883
84,2.824,0.106292,1.79517,4.72546
85,2.79088,0.100291,1.72188,4.61304
86,2.75296,0.113292,1.75188,4.61813
87,2.80596,0.099084,1.76263,4.66767
88,2.57187,0.107166,1.65754,4.33658
89,2.79183,0.093417,1.81525,4.7005
90,2.5785,0.101042,2.08688,4.76642
91,2.96113,0.108792,1.70846,4.77837
92,2.59,0.094542,1.72142,4.40596
93,2.92271,0.109125,1.69975,4.73158
94,2.56787,0.093042,1.69754,4.35846
95,2.94483,0.107583,1.67125,4.72367
96,2.56704,0.098708,1.84763,4.51337
97,2.86125,0.116916,1.68767,4.66583
98,2.57088,0.096958,1.81617,4.484
99,2.74404,0.103459,1.65138,4.49887
100,2.54787,0.102583,1.79662,4.44708
101,2.82804,0.10725,1.67063,4.60592
102,2.77183,0.115875,1.87712,4.76483
103,2.75983,0.10425,1.77142,4.6355
104,2.75338,0.107458,1.67167,4.5325
105,2.73854,0.092459,1.71138,4.54237
106,2.75321,0.1085,1.68287,4.54458
107,2.83533,0.104625,1.77758,4.71754
108,2.58404,0.108,1.76529,4.45733
109,2.83429,0.103125,1.87142,4.80883
110,2.64487,0.112416,2.04875,4.80604
111,2.983,0.111417,1.69829,4.79271
112,2.54517,0.0955,1.74958,4.39025
113,2.91596,0.109875,1.71071,4.73654
114,2.62887,0.092458,1.87975,4.60108
115,2.92112,0.114917,1.70775,4.74379
116,2.60075,0.098417,1.83308,4.53225
117,2.85129,0.103166,1.66237,4.61683
118,2.60071,0.112416,1.78946,4.50258
119,2.71992,0.098334,1.63633,4.45458
120,2.74325,0.114292,1.85879,4.71633
121,2.77375,0.102084,1.74704,4.62287
122,2.76788,0.107625,1.67517,4.55067
123,2.75446,0.127584,1.66758,4.54962
124,2.78517,0.109292,1.6755,4.56996
125,2.826,0.095584,1.80646,4.72804
126,2.60746,0.108625,1.7655,4.48158
127,2.84796,0.11025,1.79842,4.75662
128,2.63279,0.106459,1.66554,4.40479
129,2.86442,0.108875,1.76783,4.74113
130,2.58671,0.102667,1.97271,4.66208
131,2.96825,0.1105,1.67762,4.75638
132,2.69233,0.109125,1.7805,4.58196
133,3.02513,0.121834,1.75087,4.89783
134,2.57213,0.094917,1.827,4.49404
135,2.78729,0.106125,1.65729,4.55071
136,2.596,0.09725,1.78033,4.47358
137,2.78187,0.104708,1.66633,4.55292
138,2.81846,0.109041,1.8835,4.811
139,2.83942,0.112875,1.73263,4.68492
140,2.74063,0.111041,1.66712,4.51879
141,2.77338,0.094,1.6855,4.55288
142,2.80608,0.104959,1.69229,4.60333
143,2.83129,0.10525,1.77337,4.70992
144,2.6535,0.105958,1.78458,4.54404
145,2.74046,0.10875,1.79008,4.63929
146,2.57775,0.103375,1.64908,4.33021
147,2.8055,0.124125,1.7985,4.72813
148,2.57104,0.101625,1.65271,4.32538
149,2.91133,0.104291,1.67017,4.68579
150,2.59467,0.091417,2.10288,4.78896
151,2.93204,0.109791,1.71046,4.75229
152,2.63346,0.125125,1.73292,4.4915
153,2.89004,0.112041,1.66517,4.66725
154,2.594,0.094125,1.76558,4.45371
155,2.71738,0.099333,1.75217,4.56888
156,2.608,0.117458,1.97371,4.69917
157,2.85925,0.111917,1.70092,4.67208
158,2.67804,0.108083,1.666,4.45212
159,2.75771,0.093958,1.74175,4.59342
160,2.77475,0.106791,1.67883,4.56037
