frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0,0.092958,1.36121,0.427792,0.000583,1.88254
1,0,0.090709,1.47708,0.38975,0.000208,1.95775
2,0,0.1285,1.51096,3.70917,0.000541,5.34917
3,0,0.109959,1.44621,0.44175,0.000542,1.99846
4,8.3e-05,0.110958,1.46567,0.371833,0.00025,1.94879
5,0,0.09525,1.34729,0.367583,0.00025,1.81038
6,0.000125,0.088625,1.36696,0.403208,0.00025,1.85917
7,4.2e-05,0.097083,1.44988,0.374792,0.000333,1.92213
8,0,0.087917,1.44233,1.24404,0.000958,2.77525
9,0,0.114917,1.46996,0.3615,0.000334,1.94671
10,4.1e-05,0.0915,1.49513,0.389625,0.000125,1.97642
11,4.1e-05,0.089959,1.34325,0.358958,0,1.79221
12,4.2e-05,0.095167,1.47383,0.377875,0.000292,1.94721
13,4.1e-05,0.102417,1.38925,0.357583,0.000167,1.84946
14,0,0.085292,1.33163,0.468792,0.000458,1.88617
15,4.2e-05,0.092375,1.27713,0.358542,0.000291,1.72837
16,0,0.10025,1.33596,0.409833,0.00025,1.84629
17,4.1e-05,0.111334,1.40029,0.362875,0.000209,1.87475
18,0,0.0935,1.16325,0.351792,0.000208,1.60875
19,0,0.085916,1.152,0.34125,0.000167,1.57933
20,0,0.087625,1.25267,0.457333,0.000167,1.79779
21,0,0.093042,1.27763,0.370666,0.000292,1.74162
22,0,0.116542,1.23287,0.344875,0.00025,1.69454
23,0.000125,0.088542,1.17637,0.3455,0.000167,1.61071
24,4.2e-05,0.085542,1.15475,0.336166,8.4e-05,1.57658
25,4.2e-05,0.081542,1.15879,0.35375,0.000125,1.59425
26,4.2e-05,0.087042,1.30267,0.441084,0.00025,1.83108
27,0,0.102834,1.22808,0.345708,0.000125,1.67675
28,0,0.088417,1.15762,0.346542,4.1e-05,1.59262
29,4.2e-05,0.086791,1.15013,0.371584,0.000125,1.60867
30,0,0.08625,1.42292,0.3425,0.00025,1.85192
31,0,0.087291,1.26104,0.362333,0.000375,1.71104
32,0.000125,0.094875,1.19233,0.450292,4.2e-05,1.73767
33,0,0.088709,1.19367,0.355875,0.000125,1.63837
34,0,0.087625,1.15987,0.351125,0.00025,1.59888
35,4.2e-05,0.122792,1.24242,0.343667,8.3e-05,1.709
36,0,0.086292,1.35071,0.360459,0.000208,1.79767
37,0,0.09325,1.18104,0.344792,0.000167,1.61925
