frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.85892,0.113708,1.95117,4.92379
1,3.19283,0.11875,2.57412,5.88571
2,2.74196,0.112667,1.96821,4.82283
3,3.09888,0.127667,1.92625,5.15279
4,2.94738,0.102458,1.99412,5.04396
5,3.13671,0.117291,1.934,5.188
6,2.90817,0.135708,2.06883,5.11271
7,3.11413,0.114459,4.60883,7.83742
8,3.03117,0.129375,1.86333,5.02388
9,3.13896,0.1225,1.92304,5.1845
10,2.72579,0.099542,2.34221,5.16754
11,3.00942,0.108208,1.91071,5.02833
12,3.04804,0.142125,1.97546,5.16563
13,3.03929,0.112041,6.09479,9.24612
14,2.67067,0.145792,1.73258,4.54904
15,3.25787,0.130541,1.96263,5.35104
16,2.78275,0.137459,2.00096,4.92117
17,2.94062,0.128833,2.08171,5.15117
18,2.7885,0.119875,1.86692,4.77529
19,2.93267,0.10375,2.07254,5.10896
20,2.74079,0.115,1.64483,4.50063
21,2.96371,0.106625,1.90146,4.97179
22,2.74562,0.11775,1.66658,4.52996
23,3.00279,0.112375,1.6405,4.75567
24,2.62938,0.0945,1.67562,4.3995
25,3.07317,0.120875,9.64433,12.8384
26,2.64946,0.116334,1.61538,4.38117
27,3.02329,0.122667,1.62837,4.77433
28,2.69067,0.099042,1.6605,4.45021
29,3.01092,0.114459,1.65879,4.78417
30,2.79229,0.100375,2.18213,5.07479
31,2.90313,0.106584,1.85363,4.86333
32,2.87637,0.128583,1.69346,4.69842
33,2.99662,0.118417,1.69125,4.80629
34,2.82762,0.118458,1.65458,4.60067
35,2.90754,0.097667,1.70125,4.70646
36,2.87113,0.113875,1.85746,4.84246
37,2.91054,0.125,2.04104,5.07658
38,2.73017,0.111042,1.74417,4.58537
39,3.10383,0.110417,1.64196,4.85621
40,2.63413,0.114875,1.65375,4.40275
41,3.12275,0.127375,1.62517,4.87529
42,2.65908,0.097334,1.68317,4.43958
43,2.943,0.107709,7.03042,10.0811
44,2.61825,0.1125,1.627,4.35775
45,3.13017,0.123709,1.68446,4.93833
46,2.6465,0.111625,1.61021,4.36833
47,2.98154,0.108333,1.67946,4.76933
48,2.72254,0.109,1.62796,4.4595
49,3.09512,0.111042,1.71921,4.92537
50,2.61967,0.103083,2.06367,4.78642
