frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.3465,0.508625,1.31033,0.372583,0.000292,3.53833
1,1.40912,0.534291,1.45388,0.460834,0.0005,3.85862
2,1.42367,0.515875,1.17788,0.356625,0.000125,3.47417
3,1.42217,0.513167,1.14437,0.358417,0.000375,3.4385
4,1.48271,0.510958,1.1655,0.365542,0.00025,3.52496
5,1.37604,0.491334,1.14233,0.378208,0.000209,3.38813
6,1.38654,0.544583,1.22754,0.382333,0.000167,3.54117
7,1.34804,0.501583,1.14542,0.450708,0.000167,3.44592
8,1.41338,0.517625,1.17292,0.420667,0.000208,3.52479
9,1.51154,0.52325,1.17071,0.382458,0.000292,3.58825
10,1.40004,0.499083,1.415,0.361917,8.3e-05,3.67612
11,1.60958,0.522583,1.163,0.370042,0.000208,3.66542
12,1.36954,0.501292,1.15242,0.379375,4.1e-05,3.40267
13,1.39804,0.521917,1.24954,0.519166,0.000209,3.68887
14,1.4085,0.515334,1.13729,0.365625,4.2e-05,3.42679
15,1.38279,0.507583,1.16962,0.412167,0.000375,3.47254
16,1.40996,0.522583,1.13192,0.363708,0.000709,3.42888
17,1.38179,0.49575,1.17512,0.373959,0.00025,3.42687
18,1.54117,0.570875,1.23275,0.38575,0.000208,3.73075
19,1.53913,0.533542,1.23558,0.60875,0.000208,3.91721
20,1.45854,0.60075,1.45058,0.380667,0.000541,3.89108
21,1.50154,0.528625,1.18354,0.383084,0.000208,3.597
22,1.48858,0.524125,1.28642,0.404959,0.000125,3.70421
23,1.53546,0.541334,1.23329,0.379667,0.000208,3.68996
24,1.49329,0.53625,1.22962,0.4235,0.002167,3.68483
25,1.60137,0.546,1.26217,0.540333,0.000125,3.95
26,1.62963,0.588792,1.25675,0.392208,0.0005,3.86788
27,1.59571,0.527708,1.23367,0.383875,0.000333,3.74129
28,1.45013,0.513334,1.30242,0.386834,0.000458,3.65317
29,1.52246,0.560167,1.28513,0.436041,0.000292,3.80408
30,1.5045,0.556458,1.56537,0.414,0.000458,4.04079
31,1.42992,0.562375,1.27375,0.49725,0.000542,3.76383
32,1.50325,0.520375,1.20704,0.395,0.00025,3.62592
33,1.58258,0.508042,1.2195,0.434333,0.000292,3.74475
34,1.43167,0.507,1.1605,0.366458,4.2e-05,3.46567
35,1.47733,0.487166,1.17929,0.377125,0,3.52092
36,1.54917,0.502625,1.18613,0.360042,0.000333,3.59829
37,1.42567,0.483166,1.22104,0.477292,0.000208,3.60738
38,1.43021,0.533416,1.19437,0.37925,0.000834,3.53808
39,1.45008,0.500209,1.14533,0.357375,0.00025,3.45325
40,1.46063,0.504292,1.25038,0.388625,0.000125,3.60404
41,1.43554,0.513208,1.18283,0.362833,0.000167,3.49458
