frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.016208,0.086042,1.43013,0.359292,0.000333,1.892
1,0.016083,0.089708,1.12508,0.383,0.000416,1.61429
2,0.01825,0.099584,1.18058,0.366625,0.001292,1.66633
3,0.015791,0.085459,1.12221,0.346125,0.000167,1.56975
4,0.016209,0.079291,1.10575,0.45375,0.000167,1.65517
5,0.016375,0.081459,1.13958,0.36475,0.000125,1.60229
6,0.016708,0.09,1.12475,0.374,0.000459,1.60592
7,0.017209,0.092708,1.21629,0.367583,0.000292,1.69408
8,0.017875,0.09225,1.12792,0.35575,0,1.59379
9,0.016083,0.087542,1.16325,0.347958,0.000167,1.615
10,0.016125,0.080583,1.15808,0.450166,0.000292,1.70525
11,0.016583,0.090333,1.13088,0.374084,0.000583,1.61246
12,0.021875,0.089625,1.26087,0.385583,0,1.75796
13,0.017334,0.09975,1.16571,0.353917,0.000333,1.63704
14,0.016875,0.086084,1.09642,0.349875,0.000167,1.54942
15,0.0155,0.083458,1.19437,0.366167,0.000167,1.65967
16,0.016875,0.08375,1.11292,0.44775,0.000416,1.66171
17,0.019167,0.1,1.26942,0.383375,0.0005,1.77246
18,0.018292,0.104416,1.14504,0.349625,0.000208,1.61758
19,0.015917,0.085958,1.13675,0.352459,8.3e-05,1.59117
20,0.01625,0.086292,1.42925,0.3545,0.000292,1.88658
21,0.016208,0.087417,1.15358,0.38325,0.00025,1.64071
22,0.017084,0.095833,1.23667,0.452666,0.000292,1.80254
23,0.017583,0.095542,1.14842,0.360209,0.000166,1.62192
24,0.016375,0.08625,1.28921,0.360583,0.000125,1.75254
25,0.015833,0.087209,1.12896,0.35025,0.000375,1.58262
26,0.016583,0.085042,1.1315,0.373917,0.000291,1.60733
27,0.016875,0.099125,1.20896,0.370625,0.000292,1.69588
28,0.017667,0.092458,1.132,0.449375,0.000209,1.69171
29,0.016708,0.085375,1.12542,0.364625,0.000166,1.59229
30,0.017042,0.0875,1.16696,0.361875,0.000417,1.63379
31,0.016834,0.092916,1.136,0.376125,0.000709,1.62258
32,0.017416,0.089292,1.23504,0.372083,0.000292,1.71412
33,0.016375,0.094458,1.14633,0.345375,0.000292,1.60283
34,0.016208,0.082875,1.1045,0.340209,0.000125,1.54392
35,0.015458,0.078917,1.28563,0.388208,0.000542,1.76875
36,0.019333,0.109709,1.14637,0.373791,0.000292,1.6495
37,0.017208,0.094125,1.26525,0.384292,0.000458,1.76133
38,0.017875,0.102084,1.15225,0.358291,0.00025,1.63075
39,0.016667,0.087583,1.12517,0.350166,0.000375,1.57996
40,0.015792,0.080708,1.41904,0.369708,0.001,1.88625
41,0.0195,0.100042,1.23708,0.428542,0.00025,1.78542
42,0.020292,0.120542,1.19121,0.370958,0.000125,1.70312
43,0.017167,0.090125,1.13192,0.346958,0.00025,1.58642
44,0.016417,0.082917,1.09617,0.3445,0.000334,1.54033
45,0.015625,0.0795,1.1645,0.367833,0.00025,1.62771
46,0.016417,0.082042,1.13025,0.376,0.000166,1.60488
47,0.016541,0.087334,1.40083,0.457042,0.00025,1.962
48,0.017875,0.097959,1.15775,0.362791,0.000417,1.63679
49,0.0165,0.089,1.13458,0.345958,0.000167,1.58621
50,0.015791,0.084417,1.13429,0.366583,0.000167,1.60125
51,0.016625,0.090708,1.13929,0.413417,0.000416,1.66046
52,0.018084,0.113041,1.24525,0.376959,0.00025,1.75358
53,0.017291,0.091167,1.14579,0.632541,0.00025,1.88704
54,0.016958,0.088958,1.12408,0.363916,0.000417,1.59433
55,0.015834,0.088375,1.17404,0.356542,4.2e-05,1.63483
56,0.016417,0.086583,1.13521,0.41675,0.000209,1.65517
57,0.018334,0.0925,1.11613,0.365291,0.003375,1.59563
58,0.01675,0.092709,1.13108,0.353333,0.000584,1.59446
59,0.01625,0.084833,1.12058,0.453292,0.00025,1.67521
60,0.015917,0.083208,1.45479,0.377,0.000292,1.93121
61,0.017167,0.089292,1.15017,0.400292,0.00025,1.65717
62,0.018166,0.09225,1.17021,0.405833,0.000292,1.68675
63,0.019833,0.095625,1.14187,0.34825,0.000167,1.60575
64,0.0155,0.080375,1.10692,0.339667,0.000208,1.54267
65,0.015125,0.078833,1.15017,0.468083,0.003042,1.71525
66,0.016625,0.087333,1.117,0.434875,0.000333,1.65617
67,0.018375,0.092875,1.25792,0.379,0.00025,1.74842
68,0.018,0.109958,1.27221,0.402666,0.000459,1.80329
69,0.022583,0.100708,1.18696,0.36825,0.000125,1.67863
