frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,0.310959,0.645541,1.50775,0.480292,0.000375,2.94492
1,0.298417,0.644,1.45867,0.406292,0.000417,2.80779
2,0.278834,0.633625,5.05438,0.409875,0.000458,6.37717
3,0.3295,0.672375,1.56071,0.412667,0.000667,2.97592
4,0.323958,0.639584,1.93796,0.428625,0.001,3.33113
5,0.343041,0.636542,1.48612,0.396542,0.000708,2.86296
6,0.294166,0.642334,1.433,0.396166,0.00075,2.76642
7,0.296459,0.656791,1.50892,0.402542,0.000458,2.86517
8,0.292917,0.690916,2.67208,0.4035,0.000583,4.06
9,0.342709,0.645,1.56375,0.379291,0.000667,2.93142
10,0.27575,0.667042,1.93346,0.394834,0.000458,3.27154
11,0.311833,0.656083,1.46658,0.441541,0.003334,2.87938
12,0.483041,0.635584,1.42338,0.38225,0.000375,2.92462
13,0.279875,0.671041,1.57662,0.4,0.000375,2.92792
14,0.303709,0.630125,1.42829,0.397459,0.000416,2.76
15,0.299083,0.632542,1.44529,0.398292,0.000458,2.77567
16,0.273042,0.697791,1.57917,0.434792,0.000333,2.98513
17,0.300333,0.631375,1.32758,0.391334,0.000333,2.65096
18,0.27775,0.679292,1.46371,0.39125,0.003709,2.81571
19,0.250291,0.669542,1.33358,0.371625,0.00025,2.62529
20,0.284042,0.630542,1.31392,0.386417,0.000292,2.61521
21,0.298417,0.628416,1.18254,0.368292,0.000458,2.47812
22,0.2595,0.641084,1.36008,0.422583,0.000542,2.68379
23,0.372625,0.635958,1.30392,0.384583,0.000208,2.69729
24,0.260167,0.619583,1.28296,0.384,0.001542,2.54825
25,0.248042,0.6225,1.43138,0.422375,4.1e-05,2.72433
26,0.315792,0.63875,1.34187,0.378958,0.000667,2.67604
27,0.300666,0.638417,1.20875,0.36025,0.000292,2.50838
28,0.260292,0.618833,1.217,0.4705,0.000625,2.56725
29,0.317792,0.631666,1.20725,0.379459,0.000166,2.53633
30,0.260709,0.620416,1.43167,0.390792,0.000125,2.70371
31,0.271875,0.630584,1.17267,0.392292,4.2e-05,2.46746
32,0.281417,0.704042,1.27575,0.389958,0.000167,2.65133
33,0.2875,0.623125,1.13642,0.363625,0.000291,2.41096
34,0.25675,0.624166,1.14867,0.357167,0.00025,2.387
35,0.254791,0.654959,1.23392,0.378,0.00025,2.52192
36,0.2735,0.621916,1.13271,0.353541,0.000209,2.38187
37,0.243958,0.633583,1.16542,0.392333,0.002167,2.43746
38,0.316792,0.687083,1.33783,0.38575,0.000791,2.72825
39,0.281917,0.63475,1.181,0.354917,0.000166,2.45275
40,0.248083,0.616917,1.14546,0.379917,8.3e-05,2.39046
41,0.253333,0.642375,1.13508,0.367333,0.00025,2.39838
42,0.241125,0.6795,1.21637,0.3725,0.00025,2.50975
43,0.277083,0.625417,1.10462,0.364708,0.000167,2.372
44,0.247167,0.615708,1.28008,0.382084,8.3e-05,2.52513
45,0.264333,0.651875,1.26763,0.396334,4.1e-05,2.58021
46,0.292417,0.641041,1.19392,0.357083,0.000125,2.48458
47,0.252166,0.624,1.16904,0.365833,4.2e-05,2.41108
48,0.25175,0.617458,1.15312,0.387792,0.000875,2.411
49,0.352958,0.627375,1.16004,0.359083,0.000167,2.49962
50,0.241958,0.616625,1.50517,0.389042,0.001125,2.75392
51,0.339209,0.627083,1.13942,0.3695,0.000333,2.47554
