frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.60717,0.212083,2.27608,10.0953
1,9.19754,0.154375,4.14417,13.4961
2,7.58042,0.15525,2.193,9.92867
3,8.55896,0.14825,2.22529,10.9325
4,7.30742,0.164833,2.28175,9.754
5,8.70404,0.166916,2.666,11.537
6,7.43317,0.142,2.12312,9.69829
7,8.55404,0.158333,2.41571,11.1281
8,7.26717,0.146,2.05558,9.46875
9,8.51404,0.177416,2.04263,10.7341
10,7.69212,0.142416,2.21158,10.0461
11,8.57338,0.141666,1.92554,10.6406
12,7.32008,0.141917,1.93367,9.39567
13,8.51579,0.147167,2.15112,10.8141
14,7.22617,0.142209,1.99704,9.36542
15,8.66775,0.143125,1.85029,10.6612
16,7.27917,0.140959,1.9295,9.34962
17,8.50817,0.138417,1.92304,10.5696
18,7.22121,0.143625,1.98033,9.34517
19,8.44525,0.145916,2.22979,10.821
20,7.42904,0.142458,1.92142,9.49292
21,8.58146,0.141708,2.26933,10.9925
22,7.30425,0.14675,1.92358,9.37458
23,8.39383,0.1465,2.12283,10.6632
24,7.39013,0.145125,2.10787,9.64312
25,8.78538,0.151875,2.00604,10.9433
26,7.43471,0.147625,2.11942,9.70175
27,8.87621,0.166791,2.17129,11.2143
28,7.44096,0.141708,1.91987,9.50254
29,8.56471,0.144125,1.86587,10.5747
30,7.31958,0.137875,2.35721,9.81467
31,8.47354,0.14375,2.01129,10.6286
32,7.7755,0.153542,2.18987,10.1189
33,8.54133,0.141,1.89917,10.5815
34,7.24446,0.13525,1.90104,9.28075
35,8.44742,0.133,1.97054,10.551
36,7.32587,0.13875,2.19154,9.65617
37,8.68171,0.150542,2.17908,11.0113
38,7.26125,0.132125,1.88042,9.27379
39,8.33433,0.138584,1.94171,10.4146
40,7.28167,0.151791,1.92021,9.35367
41,8.411,0.151917,2.14121,10.7041
42,7.27604,0.149125,2.03954,9.46471
43,8.35583,0.142416,1.89758,10.3958
44,7.22333,0.137166,2.01613,9.37663
45,8.71588,0.139458,2.36475,11.2201
46,7.38471,0.158208,2.03246,9.57537
47,8.30921,0.151125,1.87738,10.3377
48,7.28129,0.141291,2.06417,9.48675
49,8.29992,0.140416,1.99817,10.4385
50,7.24492,0.140375,2.27425,9.65954
51,8.88762,0.1385,1.92096,10.9471
52,7.46317,0.137459,2.25375,9.85437
53,8.39825,0.145,2.02,10.5633
54,7.21642,0.19125,2.02387,9.43154
55,8.343,0.142625,2.03317,10.5188
56,7.18796,0.159417,2.24554,9.59292
57,8.40804,0.145125,1.93588,10.489
58,7.19892,0.135792,1.94146,9.27617
59,8.24462,0.145041,2.10492,10.4946
60,7.28329,0.1445,2.00133,9.42913
61,8.39912,0.158708,1.886,10.4438
62,7.24704,0.144333,1.93925,9.33062
63,8.21183,0.140208,1.94188,10.2939
64,7.30383,0.132333,1.94775,9.38392
65,8.34938,0.141833,2.19787,10.6891
66,7.60296,0.172208,2.00033,9.7755
67,8.38758,0.140208,1.92,10.4478
68,7.33338,0.136209,2.18562,9.65521
69,8.49338,0.1585,1.94458,10.5965
70,7.16096,0.139042,2.28608,9.58608
71,8.38604,0.140292,2.04054,10.5669
72,7.28204,0.140958,1.92579,9.34879
73,8.30471,0.139,1.94075,10.3845
74,7.1425,0.177042,2.02279,9.34233
75,8.20258,0.13825,1.98483,10.3257
76,7.02029,0.15,2.04858,9.21888
77,8.47229,0.13825,2.00637,10.6169
78,7.17071,0.139958,1.96296,9.27362
79,8.24733,0.139792,1.91271,10.2998
80,7.20933,0.1375,1.90383,9.25067
81,8.2495,0.147208,2.14704,10.5437
82,7.13962,0.195542,2.02883,9.364
83,8.25421,0.141375,1.88275,10.2783
84,7.20692,0.129541,1.88375,9.22021
85,8.26421,0.161667,1.96479,10.3907
86,7.74704,0.147625,2.03975,9.93442
87,8.22754,0.148959,1.92796,10.3045
88,7.33679,0.141709,2.14075,9.61925
89,8.72042,0.148917,2.19021,11.0595
90,7.67446,0.150541,2.50454,10.3295
91,8.74333,0.15175,2.16192,11.057
92,7.29812,0.152333,1.88254,9.333
93,8.11396,0.134916,1.91592,10.1648
94,7.23929,0.150875,2.09883,9.489
95,8.40504,0.140458,2.10429,10.6498
96,7.07487,0.172166,1.98933,9.23638
97,8.16967,0.146583,1.86088,10.1771
98,7.26142,0.141417,1.89704,9.29988
99,8.16287,0.144667,2.01363,10.3212
100,7.17079,0.142833,2.13967,9.45329
101,8.52554,0.164333,2.20971,10.8996
102,7.51125,0.150666,2.08204,9.74396
103,8.45225,0.145292,2.01104,10.6086
104,7.64279,0.142792,2.13421,9.91979
105,8.82929,0.174709,2.20542,11.2094
106,8.05258,0.174917,2.55004,10.7775
107,8.92887,0.177125,2.0685,11.1745
108,7.73463,0.149291,2.05963,9.94354
109,9.01946,0.149875,1.98433,11.1537
110,7.75221,0.144875,2.40567,10.3027
111,8.25296,0.149,2.01579,10.4177
112,7.35942,0.156041,1.97263,9.48808
113,8.11358,0.16825,1.93921,10.221
114,7.13796,0.158833,2.00062,9.29742
115,8.10883,0.140417,1.89821,10.1475
116,7.27675,0.136417,1.97921,9.39237
117,8.10733,0.152959,2.12829,10.3886
118,7.10346,0.148625,1.99871,9.25079
119,8.14296,0.146459,1.91613,10.2055
120,7.20425,0.133917,1.87933,9.2175
121,8.10875,0.136167,1.87404,10.119
122,7.27517,0.134167,2.24133,9.65067
123,8.32587,0.157458,2.16633,10.6497
124,7.0335,0.152208,2.12487,9.31058
125,8.58567,0.146125,1.87433,10.6061
126,7.12312,0.135917,1.84321,9.10225
127,8.19283,0.141542,2.0085,10.3429
128,7.1615,0.144125,1.96871,9.27433
129,8.07621,0.14475,2.229,10.45
130,7.21646,0.1355,2.37429,9.72625
131,8.28821,0.136959,1.87433,10.2995
132,7.23167,0.135125,1.90233,9.26913
133,8.10325,0.17375,1.91921,10.1962
134,7.20746,0.1445,1.95417,9.30612
135,8.28233,0.148958,2.54133,10.9726
136,7.33508,0.161833,1.89467,9.39158
137,8.01133,0.141125,1.90562,10.0581
138,7.21575,0.137208,2.04304,9.396
139,8.13842,0.148,2.12358,10.41
140,7.92537,0.155959,2.20908,10.2904
141,8.62504,0.145125,2.00433,10.7745
142,7.7095,0.146334,1.98146,9.83729
143,8.14687,0.159291,2.04396,10.3501
144,7.1165,0.132916,2.15725,9.40667
145,8.34662,0.188833,1.93463,10.4701
146,7.17467,0.155834,2.04029,9.37079
147,8.26825,0.155583,1.94425,10.3681
148,7.29304,0.163708,1.90146,9.35821
149,8.12042,0.147208,2.02508,10.2927
150,7.04462,0.176334,2.33992,9.56087
151,8.53037,0.150875,2.36775,11.049
152,7.30671,0.15425,2.05888,9.51983
153,8.15229,0.151625,1.898,10.2019
154,7.40596,0.155834,2.43517,9.99696
155,8.28296,0.149417,1.87333,10.3057
156,7.28829,0.151625,1.91033,9.35025
157,8.04337,0.141667,1.95096,10.136
158,7.16117,0.170958,2.09729,9.42942
159,8.20121,0.150167,2.03825,10.3896
160,7.25808,0.180791,2.02137,9.46025
161,8.00158,0.146084,1.89154,10.0392
162,7.129,0.138125,1.87758,9.14471
163,8.10004,0.137209,1.92992,10.1672
164,7.87437,0.176875,2.11254,10.1638
165,7.98567,0.175167,2.04604,10.2069
166,7.15083,0.1355,1.89237,9.17871
167,8.1465,0.141917,1.86825,10.1567
168,7.13604,0.135833,1.87558,9.14746
169,8.09217,0.138459,2.1495,10.3801
170,7.22713,0.142708,2.28092,9.65075
171,8.03496,0.149709,1.91925,10.1039
172,7.26033,0.131,1.88758,9.27892
173,8.05471,0.139291,1.84292,10.0369
174,7.19742,0.149541,1.89237,9.23933
175,8.42321,0.161875,2.08242,10.6675
176,7.151,0.1425,2.01108,9.30458
177,8.3035,0.152875,1.92458,10.381
178,7.18733,0.144583,1.95971,9.29162
179,8.15188,0.138125,2.19454,10.4845
