frame,simulation_ms,ui_ms,render_ms,total_ms
0,2.76683,0.109709,1.95308,4.82963
1,3.01071,0.132959,2.55129,5.69496
2,2.74571,0.11475,2.0105,4.87096
3,3.08921,0.130084,1.96188,5.18117
4,2.7795,0.102666,2.04088,4.92304
5,3.003,0.112708,1.95063,5.06633
6,2.829,0.108,1.93592,4.87292
7,2.9815,0.099042,4.57242,7.65296
8,2.766,0.1125,1.91625,4.79475
9,3.06496,0.119166,1.91146,5.09558
10,2.668,0.095625,2.26042,5.02404
11,2.97487,0.101541,1.84479,4.92121
12,2.65454,0.098458,2.03271,4.78571
13,3.01696,0.111167,6.29454,9.42267
14,2.70521,0.11375,1.67687,4.49583
15,3.02533,0.107916,1.64338,4.77663
16,2.71263,0.130375,1.88637,4.72938
17,3.07496,0.105917,1.8665,5.04737
18,2.73104,0.095458,1.97637,4.80288
19,2.96062,0.1075,1.83187,4.9
20,2.87579,0.138584,1.77862,4.793
21,2.98046,0.12,1.64854,4.749
22,2.92233,0.109083,1.63425,4.66567
23,2.92225,0.098,1.681,4.70125
24,2.71821,0.108125,1.63017,4.4565
25,2.92854,0.097,9.26971,12.2952
26,2.63858,0.112083,1.63271,4.38338
27,2.92083,0.103542,1.78775,4.81212
28,2.77013,0.105042,1.69433,4.5695
29,3.04642,0.113875,1.64362,4.80392
30,2.78596,0.096583,1.98321,4.86575
31,3.05092,0.105167,1.79279,4.94888
32,2.72329,0.106875,1.64471,4.47487
33,3.06929,0.108209,1.64625,4.82375
34,2.75383,0.1015,1.75737,4.61271
35,2.90717,0.101167,1.64738,4.65571
36,2.76375,0.1115,2.02608,4.90133
37,2.94738,0.131875,1.79146,4.87071
38,2.8695,0.123333,1.66983,4.66267
39,2.97883,0.101875,1.65204,4.73275
40,2.81658,0.116875,1.64617,4.57963
41,2.92787,0.106708,1.82721,4.86179
42,2.69892,0.107083,1.64221,4.44821
43,2.97129,0.117791,7.07629,10.1654
44,2.80558,0.134375,1.74192,4.68187
45,2.97567,0.100666,1.7255,4.80183
46,2.74329,0.106,1.64325,4.49254
47,2.85696,0.102125,1.76508,4.72417
48,2.77325,0.110166,1.63354,4.51696
49,3.00183,0.111041,1.93058,5.04346
50,2.68175,0.113958,1.94971,4.74542
51,3.02408,0.105875,1.59796,4.72792
52,2.71325,0.106875,1.61879,4.43892
53,3.12867,0.106375,1.65375,4.88879
54,2.68096,0.100333,1.73767,4.51896
55,2.87604,0.103084,1.74583,4.72496
56,2.73362,0.1215,1.93546,4.79058
57,2.89583,0.108041,1.67746,4.68133
58,2.80675,0.106958,1.64525,4.55896
59,2.909,0.095042,1.66504,4.66908
60,2.79704,0.1035,1.64692,4.54746
61,2.88125,0.10125,1.95408,4.93658
62,2.80517,0.113625,1.66787,4.58667
63,2.95471,0.097667,1.79883,4.85121
64,2.70054,0.106667,1.63204,4.43925
65,3.13996,0.107291,1.65013,4.89738
66,2.68521,0.099667,1.74412,4.529
67,2.98154,0.118667,1.73,4.83021
68,2.71921,0.100667,1.68546,4.50533
69,3.00333,0.10725,1.64708,4.75767
70,2.67163,0.096208,2.00271,4.77054
71,3.02342,0.109708,1.63508,4.76821
72,2.70221,0.110959,1.87871,4.69187
73,2.90975,0.11325,1.71879,4.74179
74,2.82692,0.106083,1.68196,4.61496
75,2.905,0.153458,1.68729,4.74575
76,2.79983,0.105042,1.647,4.55187
77,2.82683,0.095375,1.64242,4.56463
78,2.77779,0.10475,1.73404,4.61658
79,2.88608,0.100292,1.78946,4.77583
80,2.69492,0.101916,1.63379,4.43063
81,3.027,0.109625,1.67779,4.81442
82,2.643,0.096917,1.74458,4.4845
83,3.07929,0.103292,1.7085,4.89108
84,2.77562,0.123875,1.73875,4.63825
85,3.04467,0.113542,1.66475,4.82296
86,2.72446,0.102167,1.71217,4.53879
87,2.88192,0.097708,1.62058,4.60021
88,2.67517,0.0985,1.79592,4.56958
89,2.90658,0.109334,1.69583,4.71175
90,2.75092,0.162958,2.144,5.05788
91,2.91842,0.113292,1.6385,4.67021
92,2.74771,0.107125,1.64625,4.50108
93,2.84733,0.103292,1.68946,4.64008
94,2.79117,0.111792,1.66721,4.57017
95,2.93946,0.102791,1.68221,4.72446
96,2.62333,0.100291,1.74358,4.46721
97,2.88246,0.124333,1.90108,4.90787
98,2.67825,0.106958,1.77921,4.56442
99,3.05571,0.11375,1.67071,4.84017
100,2.65325,0.101041,1.63604,4.39033
101,2.94058,0.107375,1.68317,4.73112
102,2.77188,0.098958,1.77758,4.64842
103,2.90504,0.113792,1.72588,4.74471
104,2.71329,0.101666,1.73362,4.54858
105,2.85404,0.103583,1.65433,4.61196
106,2.72071,0.119791,1.82042,4.66092
107,2.87425,0.099791,1.71237,4.68642
108,2.77,0.11,1.77821,4.65821
109,2.84638,0.103167,1.73096,4.6805
110,2.84075,0.112333,1.96446,4.91754
111,2.92188,0.096917,1.72896,4.74775
112,2.66867,0.107042,1.66846,4.44417
113,2.82696,0.101708,1.79412,4.72279
114,2.71883,0.101042,1.82442,4.64429
115,3.04804,0.126125,1.70017,4.87433
116,2.65442,0.101666,1.65167,4.40775
117,3.02054,0.119875,1.69767,4.83808
118,2.68317,0.097708,1.65508,4.43596
119,2.97396,0.113,1.63029,4.71725
120,2.68558,0.098667,1.80242,4.58667
121,2.87421,0.1135,1.67121,4.65892
122,2.728,0.114708,1.76388,4.60658
123,2.82629,0.10175,1.63538,4.56342
124,2.80467,0.118084,1.73175,4.6545
125,2.88629,0.103208,1.70021,4.68971
126,2.81342,0.106541,1.774,4.69396
127,2.91779,0.112125,1.66096,4.69088
128,2.79267,0.106833,1.64521,4.54471
129,2.84125,0.101084,1.74133,4.68367
130,2.64421,0.102917,1.94733,4.69446
131,2.86604,0.12,1.70104,4.68708
132,2.722,0.102042,1.79867,4.62271
133,3.111,0.135917,1.76171,5.00863
134,2.69442,0.155417,1.70208,4.55192
135,2.95192,0.104875,1.637,4.69379
136,2.67287,0.098208,1.6845,4.45558
137,2.88354,0.11075,1.66708,4.66137
138,2.72187,0.098625,1.86596,4.68646
139,2.93992,0.117875,1.70154,4.75933
140,2.78788,0.103584,1.69308,4.58454
141,2.85367,0.097583,1.67508,4.62633
142,2.95825,0.107333,1.65058,4.71617
143,2.869,0.097917,1.62054,4.58746
144,2.79892,0.108125,1.73392,4.64096
145,2.87263,0.103666,1.698,4.67429
146,2.658,0.106375,1.66421,4.42858
147,2.8385,0.097625,1.79071,4.72683
148,2.656,0.107041,1.67912,4.44217
149,2.97483,0.114958,1.63921,4.729
150,2.64667,0.092584,2.09258,4.83183
151,2.98654,0.113417,1.66325,4.76321
152,2.73954,0.118584,1.74046,4.59858
153,2.98338,0.112084,1.65538,4.75083
154,2.68592,0.095792,1.74146,4.52317
155,2.81092,0.107791,1.758,4.67671
156,2.72304,0.143584,1.83417,4.70079
157,2.95429,0.107042,1.68946,4.75079
158,2.7335,0.107708,1.63763,4.47883
159,2.81263,0.094709,1.68208,4.58942
160,2.88225,0.103334,1.65517,4.64075
161,2.9115,0.098042,1.80542,4.81496
162,2.77338,0.118166,1.68408,4.57562
163,2.78817,0.099042,1.80171,4.68892
164,2.68654,0.107667,1.65813,4.45233
165,2.85096,0.109917,1.82383,4.78471
166,2.67025,0.106208,1.68629,4.46275
167,2.89288,0.103167,1.74708,4.74313
168,2.65788,0.103416,1.72579,4.48708
169,2.98692,0.110542,1.72463,4.82208
170,2.61358,0.097542,1.96804,4.67917
171,2.87779,0.108583,1.65371,4.64008
172,2.65946,0.100417,1.78417,4.54404
173,2.839,0.101042,1.72267,4.66271
174,2.76775,0.123292,1.805,4.69604
175,2.82004,0.103625,1.68896,4.61263
176,2.73558,0.1055,1.65892,4.5
177,2.78117,0.093292,1.6475,4.52196
178,2.743,0.106542,1.64775,4.49729
179,2.87167,0.108166,1.87267,4.8525
