frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,1.272,0.5195,1.35746,0.379917,0.000667,3.52954
1,1.29958,0.50625,1.4945,0.439875,0.0005,3.74071
2,1.29142,0.519584,1.16317,0.354125,0.000167,3.32846
3,1.26808,0.510333,1.17254,0.360375,0.000208,3.31154
4,1.49333,0.527333,1.18225,0.368917,0.000167,3.572
5,1.29321,0.495125,1.15383,0.356583,8.3e-05,3.29883
6,1.31225,0.522833,1.27558,0.374167,0.00025,3.48508
7,1.26708,0.504625,1.13987,0.431166,0.000209,3.34296
8,1.30504,0.495458,1.14525,0.405417,0.000291,3.35146
9,1.44621,0.534042,1.17712,0.368125,0.000291,3.52579
10,1.304,0.496708,1.43658,0.362791,0.00025,3.60033
11,1.41917,0.584292,1.16896,0.371042,0.000291,3.54375
12,1.28212,0.500958,1.15104,0.37325,0.00025,3.30762
13,1.29521,0.522208,1.25313,0.573208,0.000167,3.64392
14,1.34904,0.518875,1.15204,0.358875,0.0005,3.37933
15,1.31458,0.517875,1.18108,0.360541,0.000167,3.37425
16,1.55475,0.524542,1.14942,0.355709,0.000208,3.58462
17,1.28096,0.497084,1.14558,0.360292,0.000375,3.28429
18,1.31596,0.513334,1.27704,0.374292,0.000333,3.48096
19,1.27808,0.518625,1.15879,0.458834,0.0005,3.41483
20,1.33104,0.51825,1.1765,0.403667,0.000625,3.43008
21,1.57692,0.539041,1.16692,0.373917,0.00025,3.65704
22,1.28462,0.508958,1.16158,0.353667,0.00025,3.30908
23,1.36704,0.55275,1.24825,0.378083,0.000209,3.54633
24,1.309,0.515542,1.15029,0.359916,0.000334,3.33508
25,1.34175,0.511083,1.20329,0.525417,0.00025,3.58179
26,1.34146,0.522292,1.16771,0.355917,0.00025,3.38762
27,1.30225,0.509542,1.132,0.367167,0.000166,3.31113
28,1.46458,0.583834,1.17792,0.3655,0.000459,3.59229
29,1.32062,0.502542,1.17175,0.378125,0.000375,3.37342
30,1.34763,0.494334,1.51763,0.379916,0.000292,3.73979
31,1.40971,0.508208,1.14562,0.458125,0.000292,3.52196
32,1.34633,0.4985,1.18725,0.424833,0.000333,3.45725
33,1.47217,0.525542,1.19858,0.383209,0.000666,3.58017
34,1.41938,0.541375,1.20892,0.374458,0.000167,3.54429
